Date,Midnight Pool,Release,Inflow,HPGen,Storage
1960-06-01,1070.3,189907200.0,123552000.0,593.0,42352081200.0
1960-06-02,1070.27,189993600.0,140227200.0,592.0,42326816400.0
1960-06-03,1070.23,189907200.0,123552000.0,592.0,42293275200.0
1960-06-04,1070.26,33609600.0,83376000.0,101.0,42318104400.0
1960-06-05,1070.45,33696000.0,348710400.0,102.0,42477534000.0
1960-06-06,1070.38,269395200.0,153360000.0,843.0,42419163600.0
1960-06-07,1070.29,266371200.0,117158400.0,832.0,42343369200.0
1960-06-08,1070.35,266371200.0,365817600.0,832.0,42393898800.0
1960-06-09,1070.19,418953600.0,153619200.0,1328.0,42259734000.0
1960-06-10,1070.0,419299200.0,104284800.0,1327.0,42100304400.0
1960-06-11,1070.07,33609600.0,149644800.0,101.0,42159110400.0
1960-06-12,1070.11,33609600.0,99964800.0,101.0,42192651600.0
1960-06-13,1070.03,239328000.0,106704000.0,747.0,42125569200.0
1960-06-14,1069.98,236217600.0,153273600.0,735.0,42083751600.0
1960-06-15,1069.91,236390400.0,120355200.0,735.0,42025381200.0
1960-06-16,1069.84,236304000.0,120268800.0,735.0,41967446400.0
1960-06-17,1069.76,236304000.0,103680000.0,735.0,41900799600.0
1960-06-18,1069.78,33523200.0,66700800.0,101.0,41917352400.0
1960-06-19,1069.81,33609600.0,83376000.0,101.0,41942617200.0
1960-06-20,1069.73,255657600.0,123033600.0,797.0,41875970400.0
1960-06-21,1069.66,252806400.0,136771200.0,785.0,41818035600.0
1960-06-22,1069.67,252979200.0,269568000.0,785.0,41826312000.0
1960-06-23,1069.61,252374400.0,152841600.0,784.0,41776653600.0
1960-06-24,1069.52,253065600.0,103852800.0,785.0,41701730400.0
1960-06-25,1069.57,33609600.0,116467200.0,101.0,41743112400.0
1960-06-26,1069.62,33696000.0,116553600.0,101.0,41784930000.0
1960-06-27,1069.54,257817600.0,125193600.0,797.0,41718283200.0
1960-06-28,1069.44,253065600.0,87264000.0,785.0,41635519200.0
1960-06-29,1069.36,253152000.0,120528000.0,785.0,41568872400.0
1960-06-30,1069.26,253238400.0,87436800.0,785.0,41485672800.0
1960-07-01,1069.14,253411200.0,57024000.0,0.0,41386356000.0
1960-07-02,1069.18,33609600.0,98236800.0,100.0,41419461600.0
1960-07-03,1069.16,100828800.0,68515200.0,299.0,41402908800.0
1960-07-04,1069.05,270777600.0,93139200.0,0.0,41311432800.0
1960-07-05,1068.92,269654400.0,59788800.0,842.0,41205146400.0
1960-07-06,1068.84,270086400.0,140918400.0,842.0,41140242000.0
1960-07-07,1068.81,269827200.0,221356800.0,842.0,41115848400.0
1960-07-08,1068.69,270432000.0,76636800.0,842.0,41018274000.0
1960-07-09,1068.65,96854400.0,32227200.0,285.0,40985604000.0
1960-07-10,1068.78,33696000.0,243561600.0,101.0,41091454800.0
1960-07-11,1068.78,273196800.0,273196800.0,854.0,41091454800.0
1960-07-12,1068.68,269827200.0,108345600.0,842.0,41009997600.0
1960-07-13,1068.57,270345600.0,92707200.0,842.0,40920699600.0
1960-07-14,1068.43,270345600.0,44323200.0,841.0,40807008000.0
1960-07-15,1068.29,270259200.0,44236800.0,840.0,40693316400.0
1960-07-16,1068.31,33523200.0,65836800.0,100.0,40709433600.0
1960-07-17,1068.32,33609600.0,49766400.0,100.0,40717710000.0
1960-07-18,1068.23,236304000.0,90979200.0,727.0,40644529200.0
1960-07-19,1068.11,232848000.0,39052800.0,714.0,40546954800.0
1960-07-20,1068.05,232848000.0,135993600.0,714.0,40498167600.0
1960-07-21,1067.95,232848000.0,71366400.0,714.0,40416710400.0
1960-07-22,1067.84,233020800.0,55382400.0,714.0,40327412400.0
1960-07-23,1067.95,33523200.0,211161600.0,100.0,40416710400.0
1960-07-24,1067.98,33609600.0,81993600.0,100.0,40441104000.0
1960-07-25,1067.92,237945600.0,141091200.0,726.0,40392316800.0
1960-07-26,1067.79,234662400.0,24796800.0,714.0,40286901600.0
1960-07-27,1067.78,234662400.0,218505600.0,714.0,40278625200.0
1960-07-28,1067.88,233193600.0,394675200.0,714.0,40360082400.0
1960-07-29,1067.76,234144000.0,40348800.0,714.0,40262508000.0
1960-07-30,1067.82,33523200.0,130377600.0,100.0,40311295200.0
1960-07-31,1067.85,33609600.0,81993600.0,100.0,40335688800.0
1960-08-01,1067.79,208051200.0,111196800.0,640.0,40286901600.0
1960-08-02,1067.71,205200000.0,76032000.0,629.0,40221997200.0
1960-08-03,1067.64,205027200.0,92016000.0,629.0,40164933600.0
1960-08-04,1067.55,206236800.0,60912000.0,629.0,40091752800.0
1960-08-05,1067.5,157075200.0,76377600.0,490.0,40051242000.0
1960-08-06,1067.53,33609600.0,82080000.0,100.0,40075635600.0
1960-08-07,1067.58,33523200.0,114220800.0,100.0,40116146400.0
1960-08-08,1067.49,274147200.0,128822400.0,844.0,40042965600.0
1960-08-09,1067.4,270259200.0,124934400.0,832.0,39969784800.0
1960-08-10,1067.25,271468800.0,29289600.0,852.0,39848252400.0
1960-08-11,1067.17,271555200.0,142387200.0,832.0,39782912400.0
1960-08-12,1067.17,271641600.0,271641600.0,832.0,39782912400.0
1960-08-13,1067.39,33696000.0,388886400.0,100.0,39961944000.0
1960-08-14,1067.51,56332800.0,250041600.0,172.0,40059518400.0
1960-08-15,1067.45,329875200.0,233020800.0,1028.0,40010731200.0
1960-08-16,1067.34,326764800.0,149126400.0,1016.0,39920997600.0
1960-08-17,1067.2,326419200.0,100396800.0,1016.0,39807306000.0
1960-08-18,1067.06,327715200.0,101692800.0,1016.0,39693614400.0
1960-08-19,1066.96,327974400.0,166492800.0,1016.0,39613028400.0
1960-08-20,1067.02,33696000.0,130550400.0,100.0,39660944400.0
1960-08-21,1067.07,56505600.0,137203200.0,172.0,39701890800.0
1960-08-22,1066.96,330566400.0,153014400.0,1028.0,39613028400.0
1960-08-23,1066.91,327456000.0,246672000.0,1016.0,39573388800.0
1960-08-24,1066.79,327456000.0,138499200.0,1016.0,39478428000.0
1960-08-25,1066.64,327456000.0,91843200.0,1016.0,39359509200.0
1960-08-26,1066.47,327801600.0,60739200.0,1016.0,39224908800.0
1960-08-27,1066.49,33782400.0,65232000.0,100.0,39240590400.0
1960-08-28,1066.5,56592000.0,72316800.0,172.0,39248431200.0
1960-08-29,1066.36,331516800.0,111542400.0,1028.0,39137353200.0
1960-08-30,1066.19,328752000.0,61689600.0,1016.0,39002752800.0
1960-08-31,1066.04,329356800.0,93657600.0,1016.0,38883834000.0
1960-09-01,1065.95,329616000.0,188265600.0,1016.0,38812395600.0
1960-09-02,1065.8,329788800.0,94176000.0,1016.0,38693912400.0
1960-09-03,1065.84,33696000.0,96508800.0,100.0,38725711200.0
1960-09-04,1065.78,181872000.0,87609600.0,555.0,38678230800.0
1960-09-05,1065.67,259718400.0,86832000.0,792.0,38591110800.0
1960-09-06,1065.54,261100800.0,56851200.0,792.0,38488309200.0
1960-09-07,1065.43,262224000.0,89424000.0,789.0,38401624800.0
1960-09-08,1065.29,262396800.0,42422400.0,789.0,38290546800.0
1960-09-09,1065.16,262396800.0,58147200.0,789.0,38188180800.0
1960-09-10,1065.18,33696000.0,65145600.0,100.0,38203862400.0
1960-09-11,1065.14,88992000.0,26179200.0,264.0,38172063600.0
1960-09-12,1065.0,280368000.0,60393600.0,849.0,38061421200.0
1960-09-13,1064.85,289094400.0,55641600.0,849.0,37945987200.0
1960-09-14,1064.7,280540800.0,51494400.0,850.0,37830117600.0
1960-09-15,1064.57,280540800.0,81993600.0,849.0,37729929600.0
1960-09-16,1064.5,279676800.0,172800000.0,850.0,37675915200.0
1960-09-17,1064.68,34041600.0,308966400.0,101.0,37814871600.0
1960-09-18,1064.75,89337600.0,196214400.0,265.0,37868886000.0
1960-09-19,1064.65,279676800.0,126921600.0,853.0,37791784800.0
1960-09-20,1064.51,279676800.0,65836800.0,852.0,37683756000.0
1960-09-21,1064.39,279763200.0,96508800.0,852.0,37591408800.0
1960-09-22,1064.28,279849600.0,111888000.0,852.0,37506466800.0
1960-09-23,1064.13,280540800.0,51494400.0,852.0,37391032800.0
1960-09-24,1064.17,33955200.0,95040000.0,100.0,37421524800.0
1960-09-25,1064.17,89510400.0,89510400.0,264.0,37421524800.0
1960-09-26,1064.04,222739200.0,24192000.0,675.0,37321336800.0
1960-09-27,1064.17,222739200.0,421286400.0,675.0,37421524800.0
1960-09-28,1064.57,222652800.0,833500800.0,675.0,37729929600.0
1960-09-29,1064.57,222393600.0,222393600.0,675.0,37729929600.0
1960-09-30,1064.55,222307200.0,191721600.0,675.0,37714683600.0
1960-10-01,1064.59,33782400.0,94867200.0,100.0,37745611200.0
1960-10-02,1064.64,33868800.0,110246400.0,100.0,37783944000.0
1960-10-03,1064.69,63244800.0,139708800.0,188.0,37822712400.0
1960-10-04,1064.7,63417600.0,78710400.0,189.0,37830117600.0
1960-10-05,1064.82,63504000.0,246758400.0,189.0,37922900400.0
1960-10-06,1064.96,63331200.0,280195200.0,189.0,38030493600.0
1960-10-07,1065.08,59184000.0,247708800.0,177.0,38124583200.0
1960-10-08,1065.2,34041600.0,222566400.0,101.0,38219544000.0
1960-10-09,1065.38,34214400.0,317001600.0,102.0,38361985200.0
1960-10-10,1065.42,121392000.0,184204800.0,372.0,38393348400.0
1960-10-11,1065.44,118195200.0,149558400.0,362.0,38409465600.0
1960-10-12,1065.44,118368000.0,118368000.0,362.0,38409465600.0
1960-10-13,1065.47,118368000.0,165542400.0,362.0,38432988000.0
1960-10-14,1065.47,118540800.0,118540800.0,363.0,38432988000.0
1960-10-15,1065.5,34128000.0,81302400.0,101.0,38456946000.0
1960-10-16,1065.5,93225600.0,93225600.0,286.0,38456946000.0
1960-10-17,1065.46,138326400.0,75513600.0,429.0,38425147200.0
1960-10-18,1065.46,135648000.0,135648000.0,419.0,38425147200.0
1960-10-19,1065.43,135648000.0,88560000.0,419.0,38401624800.0
1960-10-20,1065.47,136080000.0,198892800.0,420.0,38432988000.0
1960-10-21,1065.44,136339200.0,89164800.0,421.0,38409465600.0
1960-10-22,1065.45,34473600.0,50198400.0,103.0,38417306400.0
1960-10-23,1065.45,93484800.0,93484800.0,287.0,38417306400.0
1960-10-24,1065.39,160704000.0,66441600.0,488.0,38369826000.0
1960-10-25,1065.33,157593600.0,63331200.0,477.0,38322345600.0
1960-10-26,1065.28,157939200.0,79401600.0,478.0,38282706000.0
1960-10-27,1065.23,157939200.0,79401600.0,478.0,38243502000.0
1960-10-28,1065.18,157939200.0,79401600.0,478.0,38203862400.0
1960-10-29,1065.22,34646400.0,97545600.0,104.0,38235225600.0
1960-10-30,1065.21,93830400.0,78105600.0,288.0,38227384800.0
1960-10-31,1065.24,171676800.0,218851200.0,522.0,38251342800.0
1960-11-01,1065.21,169862400.0,122774400.0,515.0,38227384800.0
1960-11-02,1065.15,170294400.0,76032000.0,516.0,38179904400.0
1960-11-03,1065.1,171849600.0,93312000.0,522.0,38140700400.0
1960-11-04,1065.05,172368000.0,93830400.0,523.0,38101060800.0
1960-11-05,1065.05,34819200.0,34819200.0,104.0,38101060800.0
1960-11-06,1065.05,93657600.0,93657600.0,288.0,38101060800.0
1960-11-07,1065.0,175737600.0,97200000.0,526.0,38061421200.0
1960-11-08,1064.92,172713600.0,47088000.0,515.0,38000001600.0
1960-11-09,1064.86,173750400.0,81216000.0,518.0,37953392400.0
1960-11-10,1064.78,174268800.0,52099200.0,520.0,37891972800.0
1960-11-11,1064.75,174268800.0,128476800.0,519.0,37868886000.0
1960-11-12,1064.76,34646400.0,49852800.0,104.0,37876291200.0
1960-11-13,1064.76,94953600.0,94953600.0,292.0,37876291200.0
1960-11-14,1064.61,312076800.0,83030400.0,954.0,37760857200.0
1960-11-15,1064.47,312076800.0,98236800.0,950.0,37652828400.0
1960-11-16,1064.31,310694400.0,66355200.0,947.0,37529553600.0
1960-11-17,1064.16,310608000.0,81561600.0,946.0,37414119600.0
1960-11-18,1064.0,310694400.0,66355200.0,946.0,37290844800.0
1960-11-19,1064.03,34300800.0,80092800.0,102.0,37313931600.0
1960-11-20,1064.01,95558400.0,64972800.0,291.0,37298250000.0
1960-11-21,1063.86,320112000.0,91065600.0,972.0,37182816000.0
1960-11-22,1063.72,316742400.0,102902400.0,958.0,37075222800.0
1960-11-23,1063.64,316224000.0,194054400.0,954.0,37013803200.0
1960-11-24,1063.52,323740800.0,140486400.0,981.0,36921891600.0
1960-11-25,1063.35,320198400.0,60566400.0,967.0,36791211600.0
1960-11-26,1063.35,34473600.0,34473600.0,102.0,36791211600.0
1960-11-27,1063.37,95126400.0,125712000.0,288.0,36806457600.0
1960-11-28,1063.22,321667200.0,92534400.0,975.0,36691023600.0
1960-11-29,1063.04,319420800.0,44582400.0,968.0,36552938400.0
1960-11-30,1062.89,320025600.0,90979200.0,969.0,36439246800.0
1960-12-01,1062.72,320976000.0,61344000.0,972.0,36311180400.0
1960-12-02,1062.55,321062400.0,67996800.0,971.0,36183114000.0
1960-12-03,1062.56,35164800.0,50025600.0,104.0,36190519200.0
1960-12-04,1062.55,95472000.0,80611200.0,289.0,36183114000.0
1960-12-05,1062.39,324691200.0,87350400.0,983.0,36062452800.0
1960-12-06,1062.25,324345600.0,116640000.0,978.0,35957037600.0
1960-12-07,1062.08,322012800.0,69811200.0,970.0,35828971200.0
1960-12-08,1061.9,322099200.0,55036800.0,969.0,35693935200.0
1960-12-09,1061.76,322704000.0,114998400.0,972.0,35589391200.0
1960-12-10,1061.76,34992000.0,34992000.0,103.0,35589391200.0
1960-12-11,1061.94,95904000.0,362966400.0,289.0,35723991600.0
1960-12-12,1061.98,182995200.0,242352000.0,553.0,35753612400.0
1960-12-13,1061.9,181008000.0,62294400.0,540.0,35693935200.0
1960-12-14,1061.85,181958400.0,107740800.0,542.0,35656909200.0
1960-12-15,1061.8,181267200.0,107136000.0,542.0,35619447600.0
1960-12-16,1061.73,183081600.0,79228800.0,546.0,35567175600.0
1960-12-17,1061.74,33868800.0,48643200.0,99.0,35574580800.0
1960-12-18,1061.76,97459200.0,127094400.0,294.0,35589391200.0
1960-12-19,1061.68,197510400.0,78796800.0,591.0,35529714000.0
1960-12-20,1061.64,196819200.0,137462400.0,587.0,35500093200.0
1960-12-21,1061.56,196646400.0,77932800.0,584.0,35439980400.0
1960-12-22,1061.48,198374400.0,79660800.0,591.0,35380303200.0
1960-12-23,1061.41,196387200.0,92534400.0,584.0,35328031200.0
1960-12-24,1061.44,35769600.0,80265600.0,106.0,35350682400.0
1960-12-25,1061.42,99100800.0,69465600.0,294.0,35335436400.0
1960-12-26,1061.41,124848000.0,109987200.0,372.0,35328031200.0
1960-12-27,1061.39,120441600.0,90806400.0,361.0,35313220800.0
1960-12-28,1061.39,117590400.0,117590400.0,352.0,35313220800.0
1960-12-29,1061.37,118886400.0,89251200.0,356.0,35298410400.0
1960-12-30,1061.37,117936000.0,117936000.0,352.0,35298410400.0
1960-12-31,1061.5,35683200.0,228528000.0,105.0,35395549200.0
1961-01-01,1061.52,97632000.0,127267200.0,294.0,35410359600.0
1961-01-02,1061.49,177897600.0,133401600.0,532.0,35387708400.0
1961-01-03,1061.44,175392000.0,101174400.0,524.0,35350682400.0
1961-01-04,1061.39,175478400.0,101260800.0,524.0,35313220800.0
1961-01-05,1061.35,174873600.0,115516800.0,522.0,35283164400.0
1961-01-06,1061.3,175910400.0,101779200.0,524.0,35246138400.0
1961-01-07,1061.34,35596800.0,94953600.0,105.0,35275759200.0
1961-01-08,1061.33,97718400.0,82857600.0,293.0,35268354000.0
1961-01-09,1061.26,183686400.0,79833600.0,551.0,35216082000.0
1961-01-10,1061.23,190339200.0,145843200.0,565.0,35193866400.0
1961-01-11,1061.15,180576000.0,61862400.0,541.0,35134189200.0
1961-01-12,1061.11,182822400.0,123465600.0,548.0,35104132800.0
1961-01-13,1061.06,181699200.0,107481600.0,543.0,35066671200.0
1961-01-14,1061.15,35424000.0,168912000.0,104.0,35134189200.0
1961-01-15,1061.2,95904000.0,170035200.0,283.0,35171215200.0
1961-01-16,1061.16,182736000.0,123379200.0,563.0,35141594400.0
1961-01-17,1061.1,181440000.0,92448000.0,557.0,35096727600.0
1961-01-18,1061.05,182736000.0,108518400.0,560.0,35059266000.0
1961-01-19,1061.02,181612800.0,137116800.0,557.0,35037050400.0
1961-01-20,1061.01,183168000.0,168307200.0,561.0,35029645200.0
1961-01-21,1061.01,36115200.0,36115200.0,107.0,35029645200.0
1961-01-22,1061.03,96940800.0,126576000.0,293.0,35044455600.0
1961-01-23,1060.98,165801600.0,91670400.0,515.0,35007429600.0
1961-01-24,1060.93,170467200.0,96336000.0,524.0,34970403600.0
1961-01-25,1060.9,169776000.0,125280000.0,524.0,34948623600.0
1961-01-26,1060.9,162000000.0,162000000.0,501.0,34948623600.0
1961-01-27,1060.83,169171200.0,65318400.0,520.0,34896787200.0
1961-01-28,1060.87,36028800.0,95385600.0,107.0,34926408000.0
1961-01-29,1060.87,97459200.0,97459200.0,294.0,34926408000.0
1961-01-30,1060.87,101347200.0,101347200.0,303.0,34926408000.0
1961-01-31,1060.87,104630400.0,104630400.0,308.0,34926408000.0
1961-02-01,1060.87,101174400.0,101174400.0,301.0,34926408000.0
1961-02-02,1060.91,105235200.0,164592000.0,309.0,34955593200.0
1961-02-03,1060.87,104284800.0,44928000.0,306.0,34926408000.0
1961-02-04,1060.88,35856000.0,50716800.0,106.0,34933813200.0
1961-02-05,1060.9,99273600.0,128908800.0,294.0,34948623600.0
1961-02-06,1060.9,114998400.0,114998400.0,344.0,34948623600.0
1961-02-07,1060.98,118195200.0,236908800.0,310.0,35007429600.0
1961-02-08,1061.0,116985600.0,146620800.0,310.0,35021804400.0
1961-02-09,1061.04,117158400.0,176515200.0,310.0,35051860800.0
1961-02-10,1061.04,114134400.0,114134400.0,300.0,35051860800.0
1961-02-11,1061.09,41644800.0,115862400.0,0.0,35089322400.0
1961-02-12,1061.1,90979200.0,105840000.0,209.0,35096727600.0
1961-02-13,1061.12,116467200.0,146102400.0,308.0,35111538000.0
1961-02-14,1061.12,100915200.0,100915200.0,262.0,35111538000.0
1961-02-15,1061.11,115516800.0,100656000.0,305.0,35104132800.0
1961-02-16,1061.1,115430400.0,100569600.0,305.0,35096727600.0
1961-02-17,1061.11,115516800.0,130377600.0,306.0,35104132800.0
1961-02-18,1061.25,41644800.0,249350400.0,0.0,35208676800.0
1961-02-19,1061.5,90201600.0,461116800.0,205.0,35395549200.0
1961-02-20,1061.77,114998400.0,515548800.0,306.0,35596796400.0
1961-02-21,1064.36,47260800.0,3962390400.0,132.0,37568322000.0
1961-02-22,1064.6,99100800.0,465609600.0,310.0,37753016400.0
1961-02-23,1065.46,110764800.0,1449100800.0,342.0,38425147200.0
1961-02-24,1065.79,125280000.0,643593600.0,378.0,38686071600.0
1961-02-25,1067.74,18230400.0,3118780800.0,55.0,40246390800.0
1961-02-26,1068.16,23932800.0,702086400.0,72.0,40587465600.0
1961-02-27,1068.4,16588800.0,404092800.0,48.0,40782614400.0
1961-02-28,1068.64,63417600.0,450921600.0,197.0,40977327600.0
1961-03-01,1068.75,84240000.0,261878400.0,262.0,41067061200.0
1961-03-02,1068.87,89942400.0,283737600.0,275.0,41164200000.0
1961-03-03,1068.99,90115200.0,283910400.0,280.0,41261774400.0
1961-03-04,1069.09,34128000.0,195609600.0,104.0,41344974000.0
1961-03-05,1069.18,89856000.0,235180800.0,286.0,41419461600.0
1961-03-06,1069.3,73353600.0,271900800.0,230.0,41519214000.0
1961-03-07,1069.5,70675200.0,402278400.0,219.0,41685177600.0
1961-03-08,1069.84,70416000.0,634176000.0,219.0,41967446400.0
1961-03-09,1070.04,70070400.0,401673600.0,218.0,42133845600.0
1961-03-10,1070.17,69984000.0,285552000.0,218.0,42242745600.0
1961-03-11,1070.3,34560000.0,250128000.0,105.0,42352081200.0
1961-03-12,1070.4,90028800.0,255830400.0,289.0,42435716400.0
1961-03-13,1070.3,411955200.0,246153600.0,1313.0,42352081200.0
1961-03-14,1070.22,328838400.0,196214400.0,1044.0,42284563200.0
1961-03-15,1070.16,328838400.0,229392000.0,1047.0,42234469200.0
1961-03-16,1070.08,330825600.0,198201600.0,1050.0,42167386800.0
1961-03-17,1070.02,329270400.0,229737600.0,1046.0,42116857200.0
1961-03-18,1070.16,33955200.0,266112000.0,103.0,42234469200.0
1961-03-19,1070.2,90201600.0,156556800.0,290.0,42268010400.0
1961-03-20,1070.17,331344000.0,281577600.0,1054.0,42242745600.0
1961-03-21,1070.15,329184000.0,296006400.0,1046.0,42226192800.0
1961-03-22,1070.06,328147200.0,178934400.0,1045.0,42150398400.0
1961-03-23,1069.97,330480000.0,181267200.0,1046.0,42075475200.0
1961-03-24,1069.89,329097600.0,196473600.0,1042.0,42008828400.0
1961-03-25,1069.95,33955200.0,133401600.0,103.0,42058486800.0
1961-03-26,1070.01,90547200.0,190080000.0,291.0,42108580800.0
1961-03-27,1069.94,273110400.0,157075200.0,861.0,42050210400.0
1961-03-28,1069.9,272419200.0,206150400.0,858.0,42017104800.0
1961-03-29,1069.84,271900800.0,172368000.0,857.0,41967446400.0
1961-03-30,1069.78,270950400.0,171417600.0,856.0,41917352400.0
1961-03-31,1070.1,270604800.0,801187200.0,853.0,42183939600.0
1961-04-01,1070.3,34214400.0,365817600.0,103.0,42352081200.0
1961-04-02,1070.44,34041600.0,266198400.0,104.0,42469257600.0
1961-04-03,1070.46,264902400.0,298080000.0,838.0,42486246000.0
1961-04-04,1070.42,263174400.0,196905600.0,830.0,42452704800.0
1961-04-05,1070.28,407894400.0,175737600.0,1288.0,42335092800.0
1961-04-06,1070.15,408585600.0,193017600.0,1292.0,42226192800.0
1961-04-07,1070.02,408585600.0,193017600.0,1290.0,42116857200.0
1961-04-08,1070.08,34300800.0,133833600.0,104.0,42167386800.0
1961-04-09,1070.31,34387200.0,415756800.0,104.0,42360357600.0
1961-04-10,1070.35,272419200.0,338774400.0,861.0,42393898800.0
1961-04-11,1070.3,376963200.0,294019200.0,1170.0,42352081200.0
1961-04-12,1070.5,377222400.0,708825600.0,1170.0,42519787200.0
1961-04-13,1070.6,374544000.0,540432000.0,1165.0,42603422400.0
1961-04-14,1070.55,376012800.0,293068800.0,1168.0,42561604800.0
1961-04-15,1070.75,33609600.0,365212800.0,102.0,42729310800.0
1961-04-16,1070.87,33782400.0,236217600.0,102.0,42829934400.0
1961-04-17,1070.72,472003200.0,220233600.0,1502.0,42704046000.0
1961-04-18,1070.57,471398400.0,222652800.0,1497.0,42578593200.0
1961-04-19,1070.42,476668800.0,227923200.0,1499.0,42452704800.0
1961-04-20,1070.26,471916800.0,206668800.0,1501.0,42318104400.0
1961-04-21,1070.09,471225600.0,189302400.0,1497.0,42175663200.0
1961-04-22,1070.18,33782400.0,182995200.0,102.0,42251022000.0
