Day,GlenCanyon_rel_cfs,GlenCanyon_cum_rel_AF,Hoover_elev,Hoover_rel_cfs,Hoover_rel_AF,Hoover_cum_rel_AF,Hoover_gen_MWh,Hoover_gen_rate_KWh/AF,Davis_elev,Davis_rel_cfs,Davis_rel_AF,Davis_cum_rel_AF,Davis_gen_MWh,MWD_diver_AF,MWD_cum_diver_AF,Parker_elev,Parker_rel_cfs,Parker_rel_AF,Parker_cum_rel_AF,Parker_gen_MWh,CAP_diver_AF,CAP_cum_diver_AF,Stor_total,Stor_avail,Hoover_stor_KAF,Davis_stor_KAF,Parker_stor_KAF,SenWash_elev,SenWash_stor_KAF,SenWash_pump_cfs,SenWash_rel_cfs,Hoover_del_stor_KAF,Hoover_pump_cfs,Hoover_evap_cfs,Hoover_cbs_cfs,Hoover_loss_cfs,Hoover_cum_loss_AF,Hoover_inflow_cfs
2002-01-13,11000,334016.0,1177.8,11600,22946,276904.0,10290.0,448,642.08,9770.0,19370,252032.0,2398.0,3378.0,45602.0,446.03,6510.0,12920.0,143589.0,833.0,5718.0,67672.0,44880.0,16002.0,19852,1673.5,543.2,233.0,6693.0,218.0,0.0,8,-96759,262,,,,
2002-01-14,13600,360992.0,1177.84,10800,21506,298410.0,9835.0,457,641.97,11500.0,22832,274864.0,2837.0,3394.0,48996.0,445.83,6980.0,13840.0,157429.0,880.0,5006.0,72678.0,44859.2,16022.9,19857,1670.5,539.7,227.86,5168.0,0.0,764.0,5,-96759,164,,,,
2002-01-15,13300,387372.0,1177.81,12100,23932,322341.0,10888.0,455,642.01,11500.0,22764,297628.0,2829.0,2938.0,51933.0,445.83,7510.0,14894.0,172323.0,958.0,5062.0,77740.0,44841.4,16040.6,19853,1671.8,539.7,225.14,4451.0,0.0,351.0,-4,-96759,-131,,,,
2002-01-16,13900,414942.0,1177.81,12000,23802,346143.0,10952.0,460,642.04,11800.0,23382,321010.0,2905.0,3231.0,55164.0,446.06,6000.0,11906.0,184229.0,764.0,5068.0,82808.0,44825.6,16056.5,19853,1672.4,543.8,223.43,4033.0,0.0,202.0,0,-96759,0,,,,
2002-01-17,13700,442116.0,1177.84,11800,23390,369533.0,10716.0,458,642.01,10800.0,21358,342368.0,2653.0,3441.0,58606.0,446.43,4500.0,8928.0,193157.0,556.0,4953.0,87761.0,44817.1,16064.9,19857,1671.6,550.7,223.3,4002.0,0.0,0.0,4,-96759,131,,,,
2002-01-18,13700,469289.0,1177.84,12900,25532,395064.0,11795.0,462,642.05,11800.0,23388,365756.0,2906.0,3479.0,62085.0,446.38,6980.0,13838.0,206995.0,891.0,4957.0,92717.0,44792.3,16089.8,19857,1672.7,549.6,223.11,3957.0,0.0,5.0,0,-96759,0,,,,
2002-01-19,11600,492297.0,1177.86,11100,22004,417068.0,9923.0,451,642.01,11900.0,23583,389339.0,2933.0,3810.0,65895.0,446.35,7420.0,14726.0,221721.0,941.0,5050.0,97767.0,44779.1,16103.0,19860,1671.7,549.1,217.53,2773.0,0.0,606.0,3,-96759,98,,,,
2002-01-20,11100,514314.0,1177.89,13800,27306,444374.0,12504.0,458,642.21,10700.0,21243,410582.0,2690.0,3888.0,69782.0,446.32,6980.0,13836.0,235557.0,888.0,5312.0,103079.0,44770.8,16111.2,19864,1677.2,548.6,217.39,2747.0,0.0,0.0,4,-96759,131,,,,
2002-01-21,13800,541686.0,1177.89,10700,21194,465567.0,9542.0,450,642.17,10300.0,20426,431008.0,2537.0,3443.0,73226.0,446.12,7470.0,14820.0,250377.0,950.0,5486.0,108565.0,44746.3,16135.8,19864,1676.1,544.9,217.31,2732.0,0.0,0.0,0,-96759,0,,,,
2002-01-22,13800,569058.0,1177.9,11100,22096,487663.0,9887.0,447,642.17,12100.0,23952,454960.0,2994.0,3445.0,76671.0,446.11,7530.0,14934.0,265311.0,950.0,5101.0,113667.0,44732.4,16149.6,19865,1676.2,544.7,219.16,3092.0,192.0,0.0,1,-96759,33,,,,
2002-01-23,13700,596231.0,1177.92,11100,22070,509733.0,9956.0,451,642.16,11300.0,22402,477362.0,2800.0,3433.0,80104.0,446.23,6940.0,13760.0,279071.0,870.0,5076.0,118742.0,44719.9,16162.1,19868,1675.9,546.9,217.12,2696.0,0.0,199.0,3,-96759,98,,,,
2002-01-24,13700,623405.0,1177.93,12000,23724,533456.0,10690.0,451,642.13,11400.0,22661,500023.0,2828.0,3420.0,83524.0,446.34,4980.0,9876.0,288947.0,626.0,5101.0,123844.0,44700.2,16181.9,19869,1674.8,549.0,216.3,2547.0,0.0,71.0,1,-96759,33,,,,
2002-01-25,13700,650578.0,1177.91,13300,26314,559770.0,12068.0,459,642.17,11300.0,22512,522535.0,2787.0,3435.0,86959.0,446.25,8000.0,15868.0,304815.0,1009.0,5101.0,128945.0,44674.4,16207.6,19866,1675.9,547.3,214.64,2262.0,0.0,140.0,-3,-96759,-98,,,,
2002-01-26,11600,673587.0,1177.98,9580,19006,578776.0,8499.0,447,642.05,11200.0,22192,544727.0,2760.0,3404.0,90363.0,446.12,7490.0,14850.0,319665.0,943.0,5100.0,134045.0,44662.9,16219.1,19875,1672.8,545.0,214.59,2253.0,0.0,0.0,9,-96759,295,,,,
2002-01-27,12100,697587.0,1177.98,10300,20494,599269.0,9158.0,447,642.0,11100.0,22092,566819.0,2737.0,3396.0,93759.0,446.1,7020.0,13934.0,333599.0,892.0,5718.0,139763.0,44646.1,16236.0,19875,1671.4,544.5,218.26,2913.0,347.0,0.0,0,-96759,0,,,,
2002-01-28,13900,725157.0,1177.99,11900,23574,622843.0,10647.0,452,641.96,12500.0,24750,591569.0,3080.0,3461.0,97220.0,446.0,8430.0,16726.0,350325.0,1063.0,5211.0,144974.0,44622.5,16259.5,19877,1670.3,542.7,218.69,2998.0,57.0,0.0,2,-96759,66,,,,
2002-01-29,13400,751735.0,1177.97,13100,26024,648867.0,11967.0,460,642.05,12100.0,24006,615575.0,2986.0,3439.0,100659.0,446.15,7010.0,13910.0,364235.0,886.0,5117.0,150091.0,44603.8,16278.3,19874,1672.9,545.4,218.59,2978.0,0.0,0.0,-3,-96759,-98,,,,
2002-01-30,13400,778314.0,1177.93,14400,28472,677338.0,13343.0,469,642.2,12000.0,23848,639423.0,2982.0,3483.0,104142.0,446.13,7420.0,14708.0,378943.0,940.0,5151.0,155242.0,44587.6,16294.4,19869,1676.9,545.1,218.45,2951.0,0.0,0.0,-5,-96759,-164,,,,
2002-01-31,13400,804892.0,1177.94,12300,24348,701686.0,11235.0,461,642.09,12500.0,24786,664209.0,3090.0,3473.0,107615.0,446.37,6480.0,12856.0,391799.0,817.0,2713.0,157956.0,44569.9,16312.2,19870,1673.8,549.6,217.85,2834.0,0.0,48.0,1,-96759,33,,,,
2002-02-01,11200,22215.0,1177.96,13400,26658,26658.0,12380.0,464,642.08,12900.0,25530,25530.0,3190.0,3473.0,3473.0,446.43,7490.0,14848.0,14848.0,944.0,6095.0,6095.0,44561.8,16320.3,19873,1673.5,550.6,212.17,1878.0,0.0,507.0,3,-96759,98,,,,
2002-02-02,9900,41851.0,1177.98,10900,21572,48229.0,9696.0,449,642.01,12200.0,24188,49718.0,3008.0,3479.0,6952.0,446.32,8490.0,16842.0,31690.0,1045.0,6319.0,12415.0,44544.6,16337.4,19875,1671.7,548.6,212.09,1866.0,0.0,0.0,2,-96759,66,,,,
2002-02-03,9500,60694.0,1178.01,11300,22428,70657.0,10111.0,451,641.92,12100.0,24099,73817.0,3001.0,3469.0,10421.0,446.22,7990.0,15850.0,47540.0,935.0,6867.0,19281.0,44533.0,16349.0,19879,1669.3,546.7,221.17,3516.0,852.0,5.0,4,-96759,131,,,,
2002-02-04,11300,83107.0,1177.98,13800,27314,97971.0,12602.0,461,642.05,12700.0,25289,99106.0,3101.0,3455.0,13876.0,446.15,7480.0,14830.0,62370.0,893.0,6103.0,25384.0,44514.5,16367.6,19875,1672.8,545.6,223.8,4121.0,339.0,0.0,-4,-96759,-131,,,,
2002-02-05,11300,105521.0,1177.87,15700,31110,129080.0,14310.0,460,642.12,13200.0,26098,125204.0,3257.0,3435.0,17312.0,446.34,7480.0,14838.0,77208.0,880.0,5246.0,30631.0,44494.6,16387.5,19861,1674.6,549.0,225.05,4429.0,189.0,0.0,-14,-96759,-459,,,,
2002-02-06,11000,127339.0,1177.83,11900,23564,152644.0,10794.0,458,641.98,14300.0,28370,153574.0,3549.0,3475.0,20787.0,446.54,6950.0,13782.0,90990.0,798.0,5740.0,36371.0,44473.6,16408.5,19856,1670.8,552.6,224.73,4350.0,0.0,0.0,-5,-96759,-164,,,,
2002-02-07,10900,148959.0,1177.79,14000,27788,180431.0,12988.0,467,641.86,14300.0,28424,181998.0,3547.0,3473.0,24260.0,446.85,7020.0,13920.0,104910.0,837.0,5839.0,42210.0,44456.0,16426.0,19850,1667.5,558.4,219.35,3131.0,0.0,617.0,-6,-96759,-197,,,,
2002-02-08,11100,170975.0,1177.8,12400,24666,205097.0,11307.0,458,641.84,14400.0,28558,210556.0,3556.0,3499.0,27759.0,447.14,7470.0,14826.0,119736.0,829.0,5772.0,47982.0,44446.2,16435.8,19852,1667.1,563.7,217.47,3762.0,0.0,183.0,2,-96759,66,,,,
2002-02-09,10000,190810.0,1177.77,9640,19124,224221.0,8501.0,445,641.47,13600.0,26990,237546.0,3363.0,3582.0,31341.0,447.18,8510.0,16878.0,136614.0,971.0,6339.0,54321.0,44422.4,16459.7,19848,1657.0,564.4,213.84,2132.0,0.0,324.0,-4,-96759,-131,,,,
2002-02-10,9600,209851.0,1177.7,14800,29370,253590.0,13824.0,471,641.52,13700.0,27124,264670.0,3375.0,3939.0,35280.0,447.09,8980.0,17804.0,154418.0,1042.0,6875.0,61196.0,44399.1,16483.0,19839,1658.4,562.9,217.27,2724.0,310.0,0.0,-9,-96759,-295,,,,
2002-02-11,11500,232661.0,1177.66,12400,24594,278184.0,11358.0,462,641.47,13100.0,25894,290564.0,3217.0,3900.0,39179.0,446.77,9990.0,19820.0,174238.0,1164.0,6097.0,67293.0,44371.7,16510.4,19833,1657.1,556.9,213.9,2141.0,0.0,298.0,-6,-96759,-197,,,,
2002-02-12,11400,255273.0,1177.65,11000,21828,300012.0,9979.0,457,641.24,14100.0,28012,318576.0,3479.0,3529.0,42708.0,446.63,9940.0,19724.0,193962.0,1155.0,6111.0,73404.0,44349.2,16532.8,19832,1651.0,554.2,211.87,1834.0,0.0,159.0,-1,-96759,-33,,,,
2002-02-13,11300,277686.0,1177.57,12700,25176,325187.0,11654.0,463,641.01,14100.0,27932,346508.0,3468.0,3348.0,46056.0,446.54,9510.0,18866.0,212828.0,1113.0,6115.0,79519.0,44313.7,16568.4,19822,1644.7,552.7,211.79,1823.0,0.0,0.0,-10,-96759,-328,,,,
2002-02-14,11300,300099.0,1177.58,12200,24224,349411.0,11144.0,460,640.73,15800.0,31270,377778.0,3879.0,3463.0,49519.0,446.8,7980.0,15838.0,228666.0,904.0,6107.0,85626.0,44300.3,16581.7,19823,1637.3,557.5,212.25,1890.0,43.0,0.0,1,-96759,33,,,,
2002-02-15,11300,322512.0,1177.55,11800,23492,372903.0,10857.0,462,640.45,15500.0,30650,408428.0,3798.0,3485.0,53004.0,446.91,8480.0,16824.0,245490.0,969.0,6873.0,92499.0,44276.2,16605.8,19819,1629.6,559.4,220.75,3426.0,806.0,0.0,-4,-96759,-131,,,,
2002-02-16,9900,342149.0,1177.57,11800,23454,396356.0,10651.0,454,640.21,14000.0,27748,436176.0,3420.0,3410.0,56414.0,447.04,8960.0,17780.0,263270.0,1013.0,6294.0,98793.0,44262.2,16619.8,19822,1623.2,561.9,227.85,5166.0,1034.0,0.0,3,-96759,98,,,,
2002-02-17,9800,361587.0,1177.53,12700,25188,421544.0,11391.0,452,640.15,14000.0,27734,463910.0,3428.0,3483.0,59897.0,446.96,9460.0,18760.0,282030.0,1093.0,6875.0,105667.0,44239.3,16642.7,19816,1621.5,560.4,232.52,6541.0,822.0,0.0,-6,-96759,-197,,,,
2002-02-18,11300,384000.0,1177.56,9060,17972,439516.0,7893.0,439,639.82,14000.0,27726,491636.0,3404.0,3451.0,63348.0,446.99,8990.0,17828.0,299858.0,1018.0,6139.0,111806.0,44222.9,16659.2,19820,1612.6,560.9,232.87,6652.0,201.0,0.0,4,-96759,131,,,,
2002-02-19,11300,406413.0,1177.5,13600,26940,466455.0,12403.0,460,639.83,12600.0,24992,516628.0,3070.0,3455.0,66803.0,447.03,8970.0,17794.0,317652.0,1025.0,6125.0,117931.0,44200.2,16681.8,19812,1612.9,561.7,232.09,6406.0,0.0,0.0,-8,-96759,-262,,,,
2002-02-20,11300,428826.0,1177.44,15600,31032,497487.0,14347.0,462,640.07,12800.0,25356,541984.0,3111.0,3435.0,70239.0,446.85,9300.0,18456.0,336108.0,1161.0,6121.0,124052.0,44186.9,16695.1,19805,1619.4,558.3,230.09,5802.0,0.0,213.0,-7,-96759,-229,,,,
2002-02-21,11300,451240.0,1177.3,19100,37975,535462.0,18000.0,474,640.49,13400.0,26672,568656.0,3286.0,3265.0,73503.0,446.6,9440.0,18716.0,354824.0,1189.0,6111.0,130163.0,44161.9,16720.2,19786,1630.6,553.8,224.15,4206.0,0.0,784.0,-19,-96759,-623,,,,
2002-02-22,11300,473653.0,1177.22,19000,37647,573110.0,17686.0,470,640.69,15200.0,30086,598742.0,3723.0,3455.0,76959.0,446.57,10000.0,19844.0,374668.0,1252.0,6105.0,136268.0,44141.6,16740.5,19776,1636.0,553.3,217.52,2771.0,0.0,750.0,-10,-96759,-328,,,,
2002-02-23,10000,493488.0,1177.22,10000,19888,592997.0,8946.0,450,640.38,14400.0,28550,627292.0,3524.0,3467.0,80426.0,446.5,9970.0,19774.0,394442.0,1255.0,6210.0,142479.0,44121.4,16760.6,19776,1627.9,551.9,211.86,1832.0,0.0,0.0,0,-96759,0,,,,
2002-02-24,9800,512926.0,1177.19,13300,26436,619433.0,12218.0,462,640.13,14200.0,28170,655462.0,3475.0,3243.0,83669.0,446.51,10000.0,19890.0,414332.0,1264.0,6839.0,149318.0,44098.5,16783.6,19772,1621.0,551.9,211.82,1827.0,0.0,0.0,-4,-96759,-131,,,,
2002-02-25,11400,535537.0,1177.03,20400,40483,659916.0,19116.0,472,640.34,17000.0,33670,689132.0,4159.0,3449.0,87118.0,446.59,12500.0,24816.0,439148.0,1571.0,6145.0,155462.0,44074.0,16808.1,19751,1626.7,553.3,211.76,1818.0,0.0,0.0,-21,-96759,-688,,,,
2002-02-26,11300,557950.0,1176.8,22300,44163,704080.0,20979.0,475,640.78,18700.0,37041,726173.0,4609.0,3497.0,90615.0,446.29,10900.0,21676.0,460824.0,1385.0,6067.0,161530.0,44033.6,16848.5,19721,1638.5,548.1,211.06,1719.0,0.0,50.0,-30,-96759,-983,,,,
2002-02-27,11100,579967.0,1176.6,22800,45251,749331.0,21338.0,472,641.06,18700.0,36999,763172.0,4614.0,3505.0,94120.0,446.55,12000.0,23756.0,484580.0,1520.0,5278.0,166808.0,44009.1,16873.0,19695,1645.9,552.9,210.95,1705.0,0.0,0.0,-26,-96759,-852,,,,
2002-02-28,11000,601785.0,1176.5,17900,35475,784807.0,16733.0,472,640.95,18600.0,36973,800145.0,4608.0,3513.0,97632.0,446.97,9770.0,19382.0,503962.0,1237.0,5768.0,172576.0,43986.6,16895.5,19682,1643.0,560.5,211.29,1752.0,30.0,0.0,-13,-96759,-426,,,,
2002-03-01,10200,20231.0,1176.41,16300,32276,32276.0,15126.0,469,640.74,18600.0,36807,36807.0,4597.0,3949.0,3949.0,447.06,12000.0,23873.0,23873.0,1533.0,5923.0,5923.0,43958.7,16923.3,19670,1637.5,562.2,211.27,1749.0,0.0,0.0,-12,-96759,-393,,,,
2002-03-02,9300,38678.0,1176.3,16000,31820,64095.0,14805.0,465,640.66,15900.0,31547,68354.0,3918.0,3939.0,7888.0,447.15,11900.0,23631.0,47504.0,1520.0,6389.0,12311.0,43934.3,16947.8,19656,1635.2,563.9,215.06,2331.0,316.0,0.0,-14,-96759,-459,,,,
2002-03-03,9300,57124.0,1176.23,14100,28040,92135.0,13024.0,464,640.57,16000.0,31817,100171.0,3943.0,3886.0,11774.0,447.09,10000.0,19872.0,67376.0,1296.0,6865.0,19176.0,43910.8,16971.2,19647,1632.9,562.8,214.96,2315.0,0.0,0.0,-9,-96759,-295,,,,
2002-03-04,9900,76760.0,1176.08,20500,40627,132762.0,19213.0,473,640.69,17700.0,35052,135223.0,4351.0,3856.0,15630.0,447.2,11300.0,22467.0,89843.0,1472.0,6109.0,25285.0,43888.3,16993.7,19627,1636.2,564.9,211.7,1810.0,0.0,274.0,-20,-96759,-655,,,,
2002-03-05,10000,96595.0,1175.94,18500,36727,169490.0,17041.0,464,640.77,17600.0,34837,170060.0,4319.0,2938.0,18567.0,447.28,11500.0,22784.0,112627.0,1464.0,6109.0,31394.0,43859.3,17022.8,19609,1638.1,566.5,210.86,1692.0,0.0,46.0,-18,-96759,-590,,,,
2002-03-06,10000,116430.0,1175.78,17400,34606,204095.0,16176.0,467,640.7,17900.0,35521,205581.0,4401.0,2797.0,21364.0,447.46,11000.0,21766.0,134393.0,1405.0,6119.0,37513.0,43825.7,17056.4,19589,1636.3,569.7,210.74,1676.0,0.0,0.0,-20,-96759,-655,,,,
2002-03-07,10100,136463.0,1175.54,19100,37974,242069.0,18024.0,475,640.75,17800.0,35373,240954.0,4394.0,3283.0,24647.0,447.8,9500.0,18850.0,153243.0,1223.0,6129.0,43642.0,43797.3,17084.7,19558,1637.7,576.2,210.68,1668.0,0.0,0.0,-31,-96759,-1016,,,,
2002-03-08,10100,156496.0,1175.47,19200,38171,280240.0,18118.0,475,640.91,17700.0,35031,275985.0,4367.0,3453.0,28100.0,448.03,10700.0,21180.0,174423.0,1371.0,6300.0,49942.0,43789.2,17092.9,19549,1641.9,580.6,210.56,1652.0,0.0,0.0,-9,-96759,-295,,,,
2002-03-09,9500,175339.0,1175.45,13600,27020,307260.0,12504.0,463,640.64,16600.0,32844,308829.0,4074.0,3473.0,31573.0,448.09,11000.0,21782.0,196205.0,1416.0,6321.0,56263.0,43768.6,17113.5,19546,1634.7,581.8,210.49,1643.0,0.0,0.0,-3,-96759,-98,,,,
2002-03-10,9200,193587.0,1175.4,14300,28416,335675.0,13274.0,467,640.49,16400.0,32520,341349.0,4034.0,3481.0,35054.0,448.09,11400.0,22614.0,218819.0,1471.0,6871.0,63134.0,43743.7,17138.3,19540,1630.8,581.7,210.42,1634.0,0.0,0.0,-6,-96759,-197,,,,
2002-03-11,10100,213620.0,1175.18,20100,39907,375583.0,18963.0,475,640.68,17700.0,35165,376514.0,4368.0,3961.0,39015.0,448.12,11500.0,22756.0,241575.0,1481.0,5895.0,69029.0,43706.8,17175.3,19511,1635.7,582.2,210.35,1624.0,0.0,0.0,-29,-96759,-950,,,,
2002-03-12,9900,233256.0,1175.04,19200,38073,413655.0,18003.0,473,640.71,17700.0,35197,411711.0,4385.0,3953.0,42968.0,448.25,11500.0,22772.0,264347.0,1502.0,6127.0,75156.0,43678.8,17203.3,19493,1636.7,584.8,210.32,1620.0,0.0,0.0,-18,-96759,-590,,,,
2002-03-13,10100,253289.0,1174.84,20300,40247,453902.0,19183.0,477,640.92,17900.0,35491,447202.0,4399.0,3880.0,46848.0,448.49,10500.0,20728.0,285075.0,1363.0,6173.0,81328.0,43653.2,17228.9,19467,1642.3,589.4,210.31,1618.0,0.0,0.0,-26,-96759,-852,,,,
2002-03-14,10100,273322.0,1174.63,22100,43890,497792.0,20602.0,469,641.21,17100.0,34010,481212.0,4247.0,3475.0,50323.0,448.71,10100.0,20034.0,305109.0,1307.0,6175.0,87503.0,43629.4,17252.7,19440,1650.1,593.8,211.9,1838.0,122.0,0.0,-27,-96759,-885,,,,
2002-03-15,10100,293355.0,1174.47,20200,40019,537812.0,18935.0,473,641.37,17100.0,33990,515202.0,4243.0,3429.0,53752.0,448.77,11500.0,22760.0,327869.0,1491.0,6266.0,93769.0,43601.0,17281.0,19420,1654.3,594.9,211.8,1824.0,0.0,0.0,-20,-96759,-655,,,,
2002-03-16,9500,312198.0,1174.28,20600,40907,578719.0,19368.0,473,641.6,16300.0,32412,547614.0,4045.0,3493.0,57245.0,448.71,11800.0,23492.0,351361.0,1537.0,6317.0,100086.0,43575.5,17306.6,19395,1660.5,593.7,211.68,1807.0,0.0,0.0,-25,-96759,-819,,,,
2002-03-17,9400,330843.0,1174.17,19800,39275,617995.0,18493.0,471,641.87,16400.0,32452,580066.0,4056.0,3491.0,60736.0,448.6,11500.0,22796.0,374157.0,1492.0,6885.0,106971.0,43557.1,17325.0,19381,1667.9,591.6,211.6,1796.0,0.0,0.0,-14,-96759,-459,,,,
2002-03-18,10400,351471.0,1173.93,20900,41403,659398.0,19588.0,473,642.23,16400.0,32432,612498.0,4064.0,3423.0,64159.0,448.68,11500.0,22798.0,396955.0,1490.0,6222.0,113193.0,43526.5,17355.6,19350,1677.7,593.2,211.51,1783.0,0.0,0.0,-31,-96759,-1016,,,,
2002-03-19,10000,371306.0,1173.81,19300,38352,697750.0,18005.0,469,642.41,16400.0,32500,644998.0,4084.0,3477.0,67636.0,448.65,11800.0,23406.0,420361.0,1531.0,6258.0,119451.0,43505.5,17376.5,19335,1682.7,592.5,211.36,1766.0,0.0,0.0,-15,-96759,-492,,,,
2002-03-20,10000,391140.0,1173.59,22000,43719,741469.0,20707.0,474,642.75,16700.0,33190,678188.0,4181.0,3467.0,71103.0,448.55,11600.0,22962.0,443323.0,1500.0,6407.0,125857.0,43479.6,17402.5,19307,1691.8,590.7,211.31,1754.0,0.0,0.0,-28,-96759,-918,,,,
2002-03-21,10100,411174.0,1173.41,21900,43383,784853.0,20408.0,470,643.1,16000.0,31734,709922.0,4005.0,3481.0,74584.0,448.69,10000.0,19880.0,463203.0,1304.0,6409.0,132266.0,43459.6,17422.4,19283,1701.5,593.2,211.26,1747.0,0.0,0.0,-24,-96759,-786,,,,
2002-03-22,10100,431207.0,1173.22,20500,40615,825468.0,19189.0,472,643.34,17200.0,34064,743986.0,4310.0,3477.0,78061.0,448.76,10500.0,20788.0,483991.0,1361.0,6387.0,138653.0,43430.3,17451.8,19259,1708.0,594.8,211.19,1738.0,0.0,0.0,-24,-96759,-786,,,,
2002-03-23,9100,449256.0,1173.14,16700,33112,858580.0,15215.0,460,643.25,16800.0,33294,777280.0,4214.0,3477.0,81539.0,448.63,13200.0,26092.0,510083.0,1725.0,6551.0,145204.0,43407.6,17474.5,19249,1705.5,592.1,211.01,1712.0,0.0,0.0,-10,-96759,-328,,,,
2002-03-24,9200,467504.0,1173.04,17000,33676,892255.0,15562.0,462,643.27,16600.0,32904,810184.0,4163.0,3479.0,85018.0,448.68,11500.0,22768.0,532851.0,1477.0,6700.0,151904.0,43387.2,17494.9,19236,1706.1,593.2,210.97,1707.0,0.0,0.0,-13,-96759,-426,,,,
2002-03-25,9800,486942.0,1172.88,20600,40891,933146.0,19116.0,467,643.5,17500.0,34773,844957.0,4404.0,3481.0,88499.0,448.55,13800.0,27382.0,560233.0,1794.0,6413.0,158317.0,43360.4,17521.7,19216,1712.4,590.6,210.97,1707.0,0.0,0.0,-20,-96759,-655,,,,
2002-03-26,9800,506380.0,1172.69,20100,39915,973062.0,18561.0,465,643.62,17800.0,35261,880218.0,4477.0,3479.0,91978.0,448.53,12400.0,24620.0,584853.0,1602.0,6034.0,164350.0,43342.5,17539.6,19192,1715.7,590.3,210.76,1679.0,0.0,0.0,-24,-96759,-786,,,,
2002-03-27,10100,526413.0,1172.54,19600,38920,1011982.0,18241.0,469,643.73,17900.0,35485,915703.0,4508.0,3481.0,95459.0,448.44,14000.0,27862.0,612715.0,1820.0,6361.0,170711.0,43314.5,17567.5,19173,1718.8,588.4,210.68,1668.0,0.0,0.0,-19,-96759,-623,,,,
2002-03-28,9900,546050.0,1172.36,21000,41579,1053561.0,19312.0,464,643.82,18200.0,36189,951892.0,4607.0,3487.0,98945.0,448.74,9890.0,19624.0,632339.0,1278.0,6258.0,176969.0,43293.8,17588.2,19150,1721.3,594.4,210.61,1658.0,0.0,0.0,-23,-96759,-754,,,,
2002-03-29,10000,565884.0,1172.19,19200,38159,1091720.0,17540.0,460,643.92,18300.0,36393,988285.0,4615.0,3499.0,102444.0,448.73,13300.0,26298.0,658637.0,1736.0,6365.0,183334.0,43262.4,17619.6,19128,1724.0,594.2,210.51,1645.0,0.0,0.0,-22,-96759,-721,,,,
2002-03-30,9200,584132.0,1172.07,15400,30460,1122180.0,13840.0,454,643.72,17400.0,34551,1022836.0,4384.0,3475.0,105919.0,448.59,14900.0,29502.0,688139.0,1958.0,6180.0,189515.0,43234.4,17647.7,19113,1718.6,591.5,211.95,1845.0,109.0,0.0,-15,-96759,-492,,,,
2002-03-31,9200,602380.0,1172.06,12200,24168,1146348.0,10745.0,445,643.37,17400.0,34471,1057307.0,4376.0,3485.0,109404.0,448.53,12800.0,25464.0,713603.0,1696.0,6883.0,196397.0,43214.3,17667.7,19112,1708.8,590.4,211.84,1830.0,0.0,0.0,-1,-96759,-33,,,,
2002-04-01,10300,20430.0,1171.88,20300,40175,40175.0,18523.0,461,643.47,18400.0,36411,36411.0,4604.0,3477.0,3477.0,448.3,15000.0,29750.0,29750.0,1956.0,5895.0,5895.0,43180.7,17701.3,19089,1711.6,585.8,211.74,1816.0,0.0,0.0,-23,-96759,-754,,,,
2002-04-02,10300,40860.0,1171.7,20100,39959,80135.0,18498.0,463,643.53,18400.0,36585,72996.0,4619.0,3483.0,6960.0,448.27,13600.0,26946.0,56696.0,1774.0,6413.0,12307.0,43152.5,17729.6,19066,1713.4,585.2,211.65,1803.0,0.0,0.0,-23,-96759,-754,,,,
2002-04-03,10300,61289.0,1171.51,19700,39003,119138.0,17951.0,460,643.59,18600.0,36851,109847.0,4672.0,3487.0,10447.0,448.15,14500.0,28770.0,85466.0,1895.0,6294.0,18601.0,43121.6,17760.5,19042,1714.8,582.9,211.56,1790.0,0.0,0.0,-24,-96759,-786,,,,
2002-04-04,10200,81521.0,1171.39,18800,37367,156506.0,17190.0,460,643.56,18700.0,37175,147022.0,4705.0,3499.0,13946.0,448.48,10500.0,20790.0,106256.0,1387.0,6171.0,24772.0,43109.9,17772.2,19027,1714.1,589.3,211.47,1777.0,0.0,0.0,-15,-96759,-492,,,,
2002-04-05,10300,101950.0,1171.27,17500,34703,191209.0,15916.0,459,643.45,18700.0,37151,184173.0,4704.0,3497.0,17443.0,448.37,15000.0,29748.0,136004.0,1961.0,6349.0,31121.0,43080.7,17801.4,19012,1711.2,587.1,211.35,1760.0,0.0,0.0,-15,-96759,-492,,,,
2002-04-06,9300,120397.0,1171.22,13200,26240,217449.0,11831.0,451,643.02,18800.0,37223,221396.0,4704.0,3362.0,20805.0,448.29,14000.0,27772.0,163776.0,1825.0,6536.0,37656.0,43061.7,17820.4,19005,1699.2,585.6,211.27,1749.0,0.0,0.0,-7,-96759,-229,,,,
2002-04-07,9300,138843.0,1171.13,13100,25972,243420.0,11829.0,455,642.61,18800.0,37203,258599.0,4702.0,3511.0,24315.0,448.21,14000.0,27798.0,191574.0,1829.0,6881.0,44537.0,43034.9,17847.2,18994,1688.1,584.1,211.2,1739.0,0.0,0.0,-11,-96759,-360,,,,
2002-04-08,10300,159273.0,1171.03,17900,35595,279016.0,16387.0,460,642.55,18700.0,37099,295698.0,4696.0,3491.0,27806.0,448.24,14000.0,27670.0,219244.0,1822.0,6284.0,50820.0,43012.1,17870.0,18981,1686.5,584.6,211.08,1722.0,0.0,0.0,-13,-96759,-426,,,,
