DATE,AF,CHSTOR,IN,QD
1994-12-05,50062.086,42.645,45.6,24.1
1994-12-06,50104.727,42.641,45.608,24.11
1994-12-07,50147.367,42.641,45.618,24.12
1994-12-08,50169.207,21.84,35.141,24.13
1994-12-09,50190.008,20.801,34.627,24.14
1994-12-10,50190.008,0.0,24.13,24.13
1994-12-11,50254.492,64.484,56.611,24.1
1994-12-12,50254.492,0.0,24.09,24.09
1994-12-13,50297.133,42.641,45.59,24.092
1994-12-14,50317.934,20.801,34.595,24.108
1994-12-15,50317.934,0.0,24.109,24.109
1994-12-16,50360.574,42.641,45.668,24.17
1994-12-17,50382.418,21.844,35.193,24.18
1994-12-18,50425.059,42.641,45.688,24.19
1994-12-19,50445.859,20.801,34.687,24.2
1994-12-20,50467.699,21.84,35.211,24.2
1994-12-21,50488.5,20.801,34.697,24.21
1994-12-22,50488.5,0.0,24.21,24.21
1994-12-23,50509.301,20.801,34.707,24.22
1994-12-24,50531.141,21.84,35.231,24.22
1994-12-25,50551.941,20.801,34.717,24.23
1994-12-26,50573.785,21.844,35.243,24.23
1994-12-27,50594.586,20.801,34.727,24.24
1994-12-28,50594.586,0.0,24.24,24.24
1994-12-29,50616.426,21.84,35.251,24.24
1994-12-30,50616.426,0.0,24.24,24.24
1994-12-31,50637.227,20.801,34.737,24.25
1995-01-01,50637.227,0.0,24.25,24.25
1995-01-02,50637.227,0.0,24.25,24.25
1995-01-03,50637.227,0.0,24.25,24.25
1995-01-04,50659.066,21.84,35.261,24.25
1995-01-05,50659.066,0.0,24.25,24.25
1995-01-06,50659.066,0.0,24.25,24.25
1995-01-07,50679.867,20.801,34.747,24.26
1995-01-08,50659.066,-20.801,13.763,24.25
1995-01-09,50679.867,20.801,34.747,24.26
1995-01-10,50679.867,0.0,24.26,24.26
1995-01-11,50679.867,0.0,24.26,24.26
1995-01-12,50679.867,0.0,24.26,24.26
1995-01-13,50679.867,0.0,24.26,24.26
1995-01-14,50679.867,0.0,24.26,24.26
1995-01-15,50679.867,0.0,24.26,24.26
1995-01-16,50701.707,21.84,35.281,24.27
1995-01-17,50765.152,63.445,56.267,24.28
1995-01-18,50765.152,0.0,24.28,24.28
1995-01-19,50786.992,21.84,35.301,24.29
1995-01-20,50786.988,-0.004,24.298,24.3
1995-01-21,50786.988,0.0,24.3,24.3
1995-01-22,50786.988,0.0,24.3,24.3
1995-01-23,50807.793,20.805,34.789,24.3
1995-01-24,50807.789,-0.004,24.298,24.3
1995-01-25,50807.789,0.0,24.3,24.3
1995-01-26,50829.633,21.844,35.313,24.3
1995-01-27,50829.629,-0.004,24.298,24.3
1995-01-28,50807.789,-21.84,13.289,24.3
1995-01-29,50807.789,0.0,24.3,24.3
1995-01-30,50807.789,0.0,24.3,24.3
1995-01-31,50807.789,0.0,24.3,24.3
1995-02-01,50807.789,0.0,24.3,24.3
1995-02-02,50829.629,21.84,35.311,24.3
1995-02-03,50829.629,0.0,24.3,24.3
1995-02-04,50829.629,0.0,24.3,24.3
1995-02-05,50829.629,0.0,24.3,24.3
1995-02-06,50829.629,0.0,24.3,24.3
1995-02-07,50829.633,0.004,22.737,22.735
1995-02-08,50829.633,0.0,22.746,22.746
1995-02-09,50829.633,0.0,22.746,22.746
1995-02-10,50850.434,20.801,34.495,24.008
1995-02-11,50850.434,0.0,22.751,22.751
1995-02-12,50850.434,0.0,22.752,22.752
1995-02-13,50850.434,0.0,22.752,22.752
1995-02-14,50850.434,0.0,22.752,22.752
1995-02-15,50850.434,0.0,22.752,22.752
1995-02-16,50850.434,0.0,22.752,22.752
1995-02-17,50850.434,0.0,22.752,22.752
1995-02-18,50850.434,0.0,22.751,22.751
1995-02-19,50850.434,0.0,22.752,22.752
1995-02-20,50850.434,0.0,22.751,22.751
1995-02-21,50850.434,0.0,22.752,22.752
1995-02-22,50850.434,0.0,22.752,22.752
1995-02-23,50850.434,0.0,22.75,22.75
1995-02-24,50850.434,0.0,22.751,22.751
1995-02-25,50850.434,0.0,22.752,22.752
1995-02-26,50829.633,-20.801,12.26,22.747
1995-02-27,50829.633,0.0,22.746,22.746
1995-02-28,50829.633,0.0,22.746,22.746
1995-03-01,50829.633,0.0,22.746,22.746
1995-03-02,50829.633,0.0,22.746,22.746
1995-03-03,50786.992,-42.641,1.244,22.742
1995-03-04,50786.992,0.0,22.735,22.735
1995-03-05,50786.992,0.0,22.734,22.734
1995-03-06,50786.992,0.0,22.734,22.734
1995-03-07,50786.992,0.0,22.734,22.734
1995-03-08,50786.992,0.0,22.766,22.766
1995-03-09,50744.352,-42.641,1.225,22.723
1995-03-10,50744.352,0.0,22.724,22.724
1995-03-11,50786.992,42.641,44.223,22.725
1995-03-12,50829.633,42.641,44.239,22.741
1995-03-13,50850.434,20.801,33.239,22.752
1995-03-14,50893.074,42.641,44.251,22.753
1995-03-15,50893.074,0.0,22.764,22.764
1995-03-16,50935.719,42.645,44.273,22.773
1995-03-17,50978.359,42.641,44.276,22.778
1995-03-18,51021.0,42.641,44.291,22.793
1995-03-19,51021.0,0.0,22.802,22.802
1995-03-20,51021.0,0.0,22.805,22.805
1995-03-21,51085.305,64.305,55.233,22.813
1995-03-22,51085.305,0.0,22.82,22.82
1995-03-23,51085.305,0.0,22.818,22.818
1995-03-24,51128.527,43.223,44.623,22.831
1995-03-25,51128.527,0.0,22.824,22.824
1995-03-26,51128.527,0.0,33.343,33.343
1995-03-27,51128.527,0.0,23.02,23.02
1995-03-28,51171.75,43.223,44.629,22.837
1995-03-29,51171.75,0.0,22.842,22.842
1995-03-30,51171.75,0.0,22.842,22.842
1995-03-31,51171.75,0.0,22.842,22.842
1995-04-01,51171.75,0.0,22.842,22.842
1995-04-02,51193.891,22.141,34.005,22.842
1995-04-03,51171.75,-22.141,11.682,22.845
1995-04-04,51171.75,0.0,22.844,22.844
1995-04-05,51193.891,22.141,34.007,22.844
1995-04-06,51193.891,0.0,23.291,23.291
1995-04-07,51193.891,0.0,22.854,22.854
1995-04-08,51237.109,43.219,48.222,26.292
1995-04-09,51237.109,0.0,39.442,39.442
1995-04-10,51237.109,0.0,22.86,22.86
1995-04-11,51237.109,0.0,20.952,20.952
1995-04-12,51237.109,0.0,21.417,21.417
1995-04-13,51237.109,0.0,22.867,22.867
1995-04-14,51280.332,43.223,44.662,22.87
1995-04-15,51344.641,64.309,55.313,22.89
1995-04-16,51410.0,65.359,55.863,22.911
1995-04-17,51474.305,64.305,55.351,22.931
1995-04-18,51560.75,86.445,66.534,22.951
1995-04-19,51625.055,64.305,55.392,22.972
1995-04-20,51711.5,86.445,66.575,22.992
1995-04-21,51776.859,65.359,55.947,22.995
1995-04-22,51863.305,86.445,66.601,23.018
1995-04-23,51927.613,64.309,55.464,23.041
1995-04-24,51970.832,43.219,44.85,23.06
1995-04-25,52164.805,193.973,120.876,23.081
1995-04-26,52208.027,43.223,44.917,23.126
1995-04-27,52251.25,43.223,44.93,23.139
1995-04-28,52467.363,216.113,132.138,23.181
1995-04-29,52597.027,129.664,88.585,23.213
1995-04-30,52704.555,107.527,77.464,23.252
1995-05-01,52791.0,86.445,66.862,23.279
1995-05-02,52986.027,195.027,121.637,23.31
1995-05-03,53201.379,215.352,131.955,23.381
1995-05-04,53355.293,153.914,101.028,23.429
1995-05-05,53551.961,196.668,122.63,23.476
1995-05-06,53748.629,196.668,122.688,23.534
1995-05-07,53902.543,153.914,101.17,23.572
1995-05-08,54034.008,131.465,89.899,23.619
1995-05-09,54143.031,109.023,78.619,23.653
1995-05-10,54383.523,240.492,144.949,23.701
1995-05-11,54625.082,241.559,145.547,23.761
1995-05-12,54974.594,349.512,207.726,31.514
1995-05-13,55325.176,350.582,215.059,38.307
1995-05-14,55523.941,198.766,138.637,38.426
1995-05-15,55790.48,266.539,172.911,38.531
1995-05-16,56190.289,399.809,240.234,38.664
1995-05-17,56589.016,398.727,239.863,38.838
1995-05-18,57099.344,510.328,296.333,39.042
1995-05-19,57499.152,399.809,240.802,39.231
1995-05-20,58150.25,651.098,367.671,39.409
1995-05-21,58824.512,674.262,379.491,39.55
1995-05-22,59656.906,832.395,459.37,39.704
1995-05-23,60360.895,703.988,394.838,39.91
1995-05-24,60839.188,478.293,281.305,40.166
1995-05-25,61363.082,523.895,304.506,40.376
1995-05-26,61819.129,456.047,270.498,40.575
1995-05-27,62438.297,619.168,352.96,40.796
1995-05-28,62876.492,438.195,261.836,40.912
1995-05-29,63291.031,414.539,250.003,41.006
1995-05-30,63752.879,461.848,273.94,41.092
1995-05-31,64329.629,576.75,331.979,41.2
1995-06-01,65286.223,956.594,523.728,41.445
1995-06-02,66570.016,1283.793,689.123,41.877
1995-06-03,68600.414,2030.398,1066.061,42.402
1995-06-04,70819.227,2218.812,1161.621,42.969
1995-06-05,73134.211,2314.984,1210.978,43.84
1995-06-06,76504.32,3370.109,1744.879,45.781
1995-06-07,79483.0,2978.68,1549.406,47.654
1995-06-08,81841.93,2358.93,1266.367,77.072
1995-06-09,83386.109,1544.18,885.505,106.981
1995-06-10,84532.75,1146.641,686.098,108.0
1995-06-11,85479.883,947.133,586.038,108.525
1995-06-12,86994.75,1514.867,898.064,134.318
1995-06-13,90290.227,3295.477,1840.172,178.702
1995-06-14,94978.016,4687.789,2568.835,205.407
1995-06-15,100155.883,5177.867,2821.584,211.075
1995-06-16,105318.578,5162.695,2819.146,216.286
1995-06-17,109595.984,4277.406,2378.132,221.605
1995-06-18,112855.992,3260.008,1907.607,264.018
1995-06-19,115241.852,2385.859,1512.386,309.514
1995-06-20,117529.016,2287.164,1465.57,312.457
1995-06-21,120121.852,2592.836,1623.031,315.809
1995-06-22,122911.094,2789.242,1725.426,319.182
1995-06-23,125163.922,2252.828,1489.889,354.088
1995-06-24,127229.5,2065.578,1470.216,428.82
1995-06-25,129454.5,2225.0,1605.939,484.168
1995-06-26,131901.797,2447.297,1781.004,547.158
1995-06-27,134517.766,2615.969,2118.875,799.991
1995-06-28,136847.844,2330.078,2272.831,1098.082
1995-06-29,138219.984,1372.141,2051.968,1360.18
1995-06-30,138799.297,579.312,1747.722,1455.652
1995-07-01,139286.281,486.984,1703.245,1457.723
1995-07-02,139835.828,549.547,1737.254,1460.191
1995-07-03,140449.781,613.953,1821.208,1511.673
1995-07-04,140203.625,-246.156,1432.166,1556.27
1995-07-05,139957.938,-245.688,1431.079,1554.946
1995-07-06,139469.469,-488.469,1306.289,1552.559
1995-07-07,139500.734,31.266,1567.727,1551.964
1995-07-08,140388.234,887.5,2001.694,1554.245
1995-07-09,141371.375,983.141,2054.519,1558.852
1995-07-10,142693.734,1322.359,2230.302,1563.612
1995-07-11,144115.578,1421.844,2290.716,1573.87
1995-07-12,146346.484,2230.906,3001.675,1876.926
1995-07-13,147502.0,1155.516,3119.012,2536.439
1995-07-14,146066.953,-1435.047,2367.118,3090.622
1995-07-15,143743.453,-2323.5,1570.545,2741.977
1995-07-16,142693.734,-1049.719,1297.915,1827.148
1995-07-17,142570.656,-123.078,1177.695,1239.747
1995-07-18,143123.25,552.594,1155.606,877.007
1995-07-19,144301.641,1178.391,1195.288,601.182
1995-07-20,146004.938,1703.297,1321.879,463.133
1995-07-21,147502.0,1497.062,1322.79,568.02
1995-07-22,148002.0,500.0,1258.825,1006.742
1995-07-23,148189.5,187.5,1181.915,1087.384
1995-07-24,148064.5,-125.0,1024.453,1087.474
1995-07-25,147782.484,-282.016,944.597,1086.78
1995-07-26,147409.0,-373.484,821.198,1009.496
1995-07-27,147409.0,0.0,823.437,823.437
1995-07-28,147752.0,343.0,868.373,695.444
1995-07-29,148064.5,312.5,854.329,696.777
1995-07-30,148282.5,218.0,806.424,696.515
1995-07-31,148625.484,342.984,869.906,696.985
1995-08-01,148687.984,62.5,729.9,698.39
1995-08-02,148625.484,-62.5,667.202,698.713
1995-08-03,148532.5,-92.984,512.223,559.103
1995-08-04,148562.984,30.484,572.74,557.371
1995-08-05,148562.984,0.0,557.378,557.378
1995-08-06,148470.0,-92.984,510.491,557.371
1995-08-07,148345.0,-125.0,390.125,453.146
1995-08-08,148282.5,-62.5,708.028,739.538
1995-08-09,147969.984,-312.516,581.501,739.061
1995-08-10,147409.0,-560.984,455.46,738.289
1995-08-11,146846.5,-562.5,327.983,611.577
1995-08-12,146503.5,-343.0,735.515,908.444
1995-08-13,146441.0,-62.5,874.868,906.378
1995-08-14,145816.0,-625.0,589.0,904.0
1995-08-15,144997.0,-819.0,489.0,902.0
1995-08-16,144083.812,-913.0,439.0,900.672
1995-08-17,142539.141,-1544.672,118.87,897.643
1995-08-18,141371.375,-1167.766,150.068,738.817
1995-08-19,139957.938,-1413.438,397.139,1109.748
1995-08-20,138494.0,-1463.938,367.539,1105.608
1995-08-21,136908.422,-1585.578,301.533,1100.929
1995-08-22,135334.844,-1573.578,302.62,1095.966
1995-08-23,133822.844,-1512.0,328.703,1091.003
1995-08-24,132591.969,-1230.875,466.529,1087.096
1995-08-25,131721.562,-870.406,512.036,950.866
1995-08-26,131302.469,-419.094,443.272,654.565
1995-08-27,130763.328,-539.141,511.828,783.645
1995-08-28,130079.133,-684.195,437.911,782.859
1995-08-29,129275.828,-803.305,376.663,781.663
1995-08-30,128383.906,-891.922,330.305,779.982
1995-08-31,127435.484,-948.422,299.232,777.395
1995-09-01,126520.812,-914.672,314.066,775.214
1995-09-02,125518.273,-1002.539,267.518,772.965
1995-09-03,124490.164,-1028.109,251.358,769.696
1995-09-04,123555.0,-935.164,295.389,766.868
1995-09-05,122648.391,-906.609,307.475,764.558
1995-09-06,121860.938,-787.453,364.955,761.963
1995-09-07,121252.469,-608.469,382.704,689.474
1995-09-08,120672.305,-580.164,283.544,576.044
1995-09-09,120267.602,-404.703,332.931,536.969
1995-09-10,119659.133,-608.469,210.509,517.279
1995-09-11,118908.0,-261.781,501.297,633.279
1995-09-12,118103.977,-1293.375,-21.527,630.55
1995-09-13,117241.539,-862.438,193.582,628.395
1995-09-14,116351.047,-890.492,177.015,625.972
1995-09-15,115440.57,-910.477,164.578,623.61
1995-09-16,114473.375,-967.195,133.645,621.273
1995-09-17,113618.742,-854.633,188.107,618.985
1995-09-18,112715.547,-903.195,161.329,616.69
1995-09-19,111897.633,-817.914,201.921,614.286
1995-09-20,111136.18,-761.453,228.217,612.117
1995-09-21,110238.32,-897.859,157.061,609.732
1995-09-22,109287.773,-950.547,128.593,607.827
1995-09-23,108394.508,-893.266,155.617,605.972
1995-09-24,107449.219,-945.289,127.375,603.958
1995-09-25,106673.703,-775.516,101.476,492.465
1995-09-26,106121.117,-552.586,122.351,400.946
1995-09-27,105677.961,-443.156,103.835,327.26
1995-09-28,105290.203,-387.758,82.536,278.031
1995-09-29,105179.414,-110.789,179.985,235.842
1995-09-30,104987.25,-192.164,71.393,168.276
1995-10-01,104877.508,-109.742,86.158,141.486
1995-10-02,104795.867,-81.641,99.519,140.679
1995-10-03,104686.117,-109.75,85.301,140.634
1995-10-04,104740.992,54.875,123.596,95.93
1995-10-05,104850.742,109.75,98.176,42.844
1995-10-06,104987.25,136.508,106.2,37.377
1995-10-07,105124.023,136.773,106.354,37.397
1995-10-08,105234.812,110.789,93.274,37.417
1995-10-09,105318.578,83.766,79.675,37.443
1995-10-10,105429.367,110.789,93.328,37.472
1995-10-11,105484.758,55.391,65.416,37.49
1995-10-12,105622.57,137.812,107.002,37.521
1995-10-13,105677.961,55.391,65.457,37.53
1995-10-14,105677.961,0.0,37.54,37.54
1995-10-15,105733.359,55.398,65.486,37.556
1995-10-16,105815.773,82.414,79.123,37.572
1995-10-17,105871.164,55.391,65.507,37.58
1995-10-18,105926.562,55.398,65.532,37.602
1995-10-19,105926.562,0.0,37.604,37.604
1995-10-20,105926.562,0.0,37.604,37.604
1995-10-21,105926.562,0.0,37.604,37.604
1995-10-22,106010.328,83.766,79.854,37.622
1995-10-23,106065.719,55.391,65.551,37.625
1995-10-24,105926.562,-139.156,63.705,133.863
1995-10-25,105429.367,-497.195,38.623,289.293
1995-10-26,104987.25,-442.117,88.327,311.228
1995-10-27,104275.234,-712.016,-48.118,310.856
1995-10-28,103781.375,-493.859,61.862,310.85
1995-10-29,103177.766,-603.609,6.53,310.85
1995-10-30,102575.492,-602.273,5.065,308.711
1995-10-31,102003.242,-572.25,18.711,307.22
1995-11-01,101513.883,-489.359,59.88,306.599
1995-11-02,100889.258,-624.625,-8.936,305.979
1995-11-03,100345.523,-543.734,31.212,305.345
1995-11-04,99829.641,-515.883,0.252,260.343
1995-11-05,99478.445,-351.195,17.181,194.242
1995-11-06,99344.469,-133.977,34.123,101.67
1995-11-07,99344.469,0.0,60.458,60.458
1995-11-08,99424.594,80.125,89.987,49.591
1995-11-09,99398.32,-26.273,36.359,49.605
1995-11-10,99424.594,26.273,62.852,49.605
1995-11-11,99478.445,53.852,76.762,49.612
1995-11-12,99478.445,0.0,49.625,49.625
1995-11-13,99532.297,53.852,76.784,49.634
1995-11-14,99586.148,53.852,76.81,49.66
1995-11-15,99640.0,53.852,76.815,49.665
1995-11-16,99666.523,26.523,63.088,49.716
1995-11-17,99720.898,54.375,77.14,49.725
1995-11-18,99775.273,54.375,78.552,51.138
1995-11-19,99829.641,54.367,77.115,49.705
1995-11-20,99829.641,0.0,48.76,48.76
1995-11-21,99857.492,27.852,63.042,49.0
1995-11-22,99884.016,26.523,62.372,49.0
1995-11-23,99911.867,27.852,63.042,49.0
1995-11-24,99938.391,26.523,62.372,49.0
1995-11-25,99966.242,27.852,63.042,49.0
1995-11-26,99966.242,0.0,49.0,49.0
1995-11-27,99992.766,26.523,62.372,49.0
1995-11-28,100020.609,27.844,63.038,49.0
1995-11-29,100047.133,26.523,62.372,49.0
1995-11-30,100074.984,27.852,63.042,49.0
1995-12-01,100101.508,26.523,62.372,49.0
1995-12-02,100101.508,0.0,49.0,49.0
1995-12-03,100129.359,27.852,63.042,49.0
1995-12-04,100129.359,0.0,49.0,49.0
1995-12-05,100129.359,0.0,49.0,49.0
1995-12-06,100129.359,0.0,49.0,49.0
1995-12-07,100155.883,26.523,62.372,49.0
1995-12-08,100155.883,0.0,49.0,49.0
1995-12-09,100155.883,0.0,49.0,49.0
1995-12-10,100183.734,27.852,63.042,49.0
1995-12-11,100183.734,0.0,49.0,49.0
1995-12-12,100183.734,0.0,49.0,49.0
1995-12-13,100183.734,0.0,49.0,49.0
1995-12-14,100210.258,26.523,62.372,49.0
1995-12-15,100210.258,0.0,49.0,49.0
1995-12-16,100238.102,27.844,63.038,49.0
1995-12-17,100264.625,26.523,62.372,49.0
1995-12-18,100292.477,27.852,63.042,49.0
1995-12-19,100319.0,26.523,62.372,49.0
1995-12-20,100292.477,-26.523,35.628,49.0
1995-12-21,100292.477,0.0,49.0,49.0
1995-12-22,100292.477,0.0,50.0,50.0
1995-12-23,100292.477,0.0,50.0,50.0
1995-12-24,100264.625,-27.852,35.958,50.0
1995-12-25,100264.625,0.0,50.0,50.0
1995-12-26,100264.625,0.0,50.0,50.0
1995-12-27,100292.477,27.852,64.042,50.0
1995-12-28,100292.477,-0.477,49.76,50.0
1995-12-29,100292.477,0.0,50.0,50.0
1995-12-30,100292.477,0.0,50.0,50.0
1995-12-31,100292.477,0.0,50.0,50.0
1996-01-01,100292.477,0.0,50.0,50.0
1996-01-02,100292.477,0.0,50.0,50.0
1996-01-03,100292.477,0.0,50.0,50.0
1996-01-04,100292.477,0.0,50.0,50.0
1996-01-05,100292.477,0.0,50.0,50.0
1996-01-06,100292.477,0.0,50.0,50.0
1996-01-07,100292.477,0.0,50.0,50.0
1996-01-08,100292.477,0.0,50.0,50.0
1996-01-09,100292.477,0.0,50.0,50.0
1996-01-10,100264.625,-27.852,35.958,50.0
1996-01-11,100210.258,-54.367,22.09,49.5
1996-01-12,100183.734,-26.523,36.128,49.5
1996-01-13,100183.734,0.0,49.5,49.5
1996-01-14,100155.883,-27.852,35.458,49.5
1996-01-15,100155.883,0.0,49.5,49.5
1996-01-16,100155.883,0.0,49.5,49.5
1996-01-17,100129.359,-26.523,36.128,49.5
1996-01-18,100101.508,-27.852,35.458,49.5
1996-01-19,100074.984,-26.523,36.128,49.5
1996-01-20,100047.133,-27.852,35.458,49.5
1996-01-21,100020.609,-26.523,36.128,49.5
1996-01-22,99992.766,-27.844,35.462,49.5
1996-01-23,99992.766,0.0,49.5,49.5
1996-01-24,99966.242,-26.523,36.128,49.5
1996-01-25,99938.391,-27.852,35.458,49.5
1996-01-26,99911.867,-26.523,36.128,49.5
1996-01-27,99884.016,-27.852,35.458,49.5
1996-01-28,99857.492,-26.523,36.128,49.5
1996-01-29,99829.641,-27.852,35.458,49.5
1996-01-30,99829.641,0.0,49.5,49.5
1996-01-31,99829.641,0.0,49.5,49.5
1996-02-01,99803.117,-26.523,36.028,49.4
1996-02-02,99803.117,0.0,49.4,49.4
1996-02-03,99775.273,-27.844,35.362,49.4
1996-02-04,99748.75,-26.523,36.028,49.4
1996-02-05,99748.75,0.0,49.4,49.4
1996-02-06,99720.898,-27.852,35.358,49.4
1996-02-07,99694.375,-26.523,36.028,49.4
1996-02-08,99720.898,26.523,62.772,49.4
1996-02-09,99666.523,-54.375,21.986,49.4
1996-02-10,99640.0,-26.523,36.028,49.4
1996-02-11,99613.734,-26.266,36.158,49.4
1996-02-12,99532.297,-81.438,8.585,49.643
1996-02-13,99586.148,53.852,76.794,49.644
1996-02-14,99478.445,-107.703,-4.657,49.643
1996-02-15,99478.445,0.0,49.625,49.625
1996-02-16,99478.445,0.0,49.625,49.625
1996-02-17,99424.594,-53.852,22.471,49.621
1996-02-18,99424.594,0.0,49.606,49.606
1996-02-19,99398.32,-26.273,36.353,49.599
1996-02-20,99344.469,-53.852,22.431,49.582
1996-02-21,99290.617,-53.852,22.425,49.575
1996-02-22,99290.617,0.0,49.56,49.56
1996-02-23,99236.766,-53.852,22.403,49.553
1996-02-24,99182.914,-53.852,22.388,49.539
1996-02-25,99236.766,53.852,76.678,49.527
1996-02-26,99236.766,0.0,49.542,49.542
1996-02-27,99236.766,0.0,49.542,49.542
1996-02-28,99182.914,-53.852,22.382,49.532
1996-02-29,99182.914,0.0,49.52,49.52
1996-03-01,99155.328,-27.586,35.607,49.515
1996-03-02,99155.328,0.0,49.514,49.514
1996-03-03,99101.477,-53.852,22.357,49.508
1996-03-04,99101.477,0.0,49.495,49.495
1996-03-05,99047.625,-53.852,22.333,49.483
1996-03-06,99047.625,0.0,49.477,49.477
1996-03-07,99047.625,0.0,49.477,49.477
1996-03-08,99047.625,0.0,49.477,49.477
1996-03-09,99047.625,0.0,49.477,49.477
1996-03-10,99047.625,0.0,49.477,49.477
1996-03-11,98993.773,-53.852,22.311,49.461
1996-03-12,98993.773,0.0,49.459,49.459
1996-03-13,98993.773,0.0,49.459,49.459
1996-03-14,98993.773,0.0,49.459,49.459
1996-03-15,98993.773,0.0,49.459,49.459
1996-03-16,98967.5,-26.273,36.211,49.457
1996-03-17,98967.5,0.0,49.45,49.45
1996-03-18,98913.648,-53.852,22.285,49.436
1996-03-19,98859.797,-53.852,22.277,49.427
1996-03-20,98859.797,0.0,49.413,49.413
1996-03-21,98859.797,0.0,49.413,49.413
1996-03-22,98859.797,0.0,49.413,49.413
1996-03-23,98967.5,107.703,103.733,49.433
1996-03-24,98967.5,0.0,49.456,49.456
1996-03-25,98913.648,-53.852,22.291,49.441
1996-03-26,98913.648,0.0,49.432,49.432
1996-03-27,98859.797,-53.852,22.276,49.426
1996-03-28,98859.797,0.0,49.413,49.413
1996-03-29,98859.797,0.0,49.413,49.413
1996-03-30,98859.797,0.0,49.413,49.413
1996-03-31,98805.945,-53.852,22.248,49.399
1996-04-01,98805.945,0.0,49.395,49.395
1996-04-02,98752.094,-53.852,22.228,49.379
1996-04-03,98752.094,0.0,49.376,49.376
1996-04-04,98752.094,0.0,49.376,49.376
1996-04-05,98752.094,0.0,49.376,49.376
1996-04-06,98752.094,0.0,49.376,49.376
1996-04-07,98725.82,-26.273,36.124,49.37
1996-04-08,98752.094,26.273,63.085,49.839
1996-04-09,98752.094,0.0,51.309,51.309
1996-04-10,98859.797,107.703,105.847,51.546
