DateTime,Inflow_cfs,Release_cfs,Storage_acft
1991-06-29 23:00:00,182500,178730,10440
1991-06-30 23:00:00,180100,177900,10730
1991-07-01 23:00:00,191000,186210,9570
1991-07-02 23:00:00,180200,185310,10730
1991-07-03 23:00:00,183300,181470,11020
1991-07-04 23:00:00,202800,198830,10150
1991-07-05 23:00:00,201000,196460,10440
1991-07-06 23:00:00,203200,201430,10440
1991-07-07 23:00:00,201000,197420,10150
1991-07-08 23:00:00,174900,173870,10150
1991-07-09 23:00:00,170400,169390,10440
1991-07-10 23:00:00,177000,176510,10440
1991-07-11 23:00:00,176500,175320,11020
1991-07-12 23:00:00,183500,183450,10730
1991-07-13 23:00:00,170400,172180,11020
1991-07-14 23:00:00,141200,143930,10730
1991-07-15 23:00:00,148100,145480,10440
1991-07-16 23:00:00,129700,131900,10730
1991-07-17 23:00:00,140200,137810,10730
1991-07-18 23:00:00,148100,145450,11020
1991-07-19 23:00:00,142200,143110,11020
1991-07-20 23:00:00,112900,113200,10730
1991-07-21 23:00:00,113800,112290,11020
1991-07-22 23:00:00,154500,151560,11020
1991-07-23 23:00:00,161300,163700,10730
1991-07-24 23:00:00,126300,125850,11020
1991-07-25 23:00:00,135200,134040,10730
1991-07-26 23:00:00,117200,117140,10440
1991-07-27 23:00:00,125500,125570,10440
1991-07-28 23:00:00,118100,118230,10730
1991-07-29 23:00:00,133800,134450,10730
1991-07-30 23:00:00,126000,125800,11020
1991-07-31 23:00:00,138100,135820,11020
1991-08-01 23:00:00,128200,130930,11020
1991-08-02 23:00:00,132200,132020,10440
1991-08-03 23:00:00,111300,109850,11020
1991-08-04 23:00:00,132500,130400,11020
1991-08-05 23:00:00,138100,139510,10730
1991-08-06 23:00:00,139500,138990,11020
1991-08-07 23:00:00,145700,140980,10150
1991-08-08 23:00:00,167800,167070,10150
1991-08-09 23:00:00,172900,173850,10440
1991-08-10 23:00:00,169200,170600,10150
1991-08-11 23:00:00,158500,159500,10440
1991-08-12 23:00:00,160500,158860,11020
1991-08-13 23:00:00,185400,165160,11020
1991-08-14 23:00:00,147400,148220,10440
1991-08-15 23:00:00,166200,166330,10730
1991-08-16 23:00:00,146400,146670,10730
1991-08-17 23:00:00,112000,113100,10150
1991-08-18 23:00:00,105500,104650,11020
1991-08-19 23:00:00,131200,129080,10730
1991-08-20 23:00:00,108300,109210,10440
1991-08-21 23:00:00,116900,114660,10440
1991-08-22 23:00:00,143400,141370,11020
1991-08-23 23:00:00,131700,130680,10730
1991-08-24 23:00:00,132500,134440,10150
1991-08-25 23:00:00,132300,129980,11310
1991-08-26 23:00:00,121500,122570,10730
1991-08-27 23:00:00,131400,127500,10440
1991-08-28 23:00:00,110100,111730,9860
1991-08-29 23:00:00,105800,107830,10730
1991-08-30 23:00:00,103500,103980,10730
1991-08-31 23:00:00,92800,93610,11310
1991-09-01 23:00:00,69100,69030,11020
1991-09-02 23:00:00,82300,81950,10730
1991-09-03 23:00:00,100300,99950,10730
1991-09-04 23:00:00,115900,115440,10730
1991-09-05 23:00:00,93700,96140,10440
1991-09-06 23:00:00,85700,84730,10440
1991-09-07 23:00:00,80900,79750,10150
1991-09-08 23:00:00,57600,59260,10730
1991-09-09 23:00:00,88600,88070,10730
1991-09-10 23:00:00,91300,90240,10440
1991-09-11 23:00:00,85100,85700,10730
1991-09-12 23:00:00,86600,85620,10730
1991-09-13 23:00:00,88900,88300,10440
1991-09-14 23:00:00,60200,59840,10150
1991-09-15 23:00:00,57200,56920,10730
1991-09-16 23:00:00,86900,85000,10440
1991-09-17 23:00:00,85300,85530,10730
1991-09-18 23:00:00,81900,82280,10730
1991-09-19 23:00:00,73800,72470,10730
1991-09-20 23:00:00,78400,77870,11020
