,,elev,release_acoe,inflow_acoe,storage,release,inflow,sto_delta
garrison,2018-03-11,1837.59,,,17772332.999999974,22472.27,20760.9,-21539.000000052154
garrison,2018-03-12,1837.52,,,17750793.999999993,22070.65,21179.6,-21538.999999981374
garrison,2018-03-13,1837.49,,,17741563.000000004,21867.63,22537.5,-9230.999999988824
garrison,2018-03-14,1837.45,,,17729255.000000015,21960.23,23111.0,-12307.999999988824
garrison,2018-03-15,1837.39,,,17710793.00000003,21969.95,23869.0,-18461.9999999851
garrison,2018-03-16,1837.43,,,17723101.00000002,21573.51,24883.0,12307.999999988824
garrison,2018-03-17,1837.41,,,17716947.000000026,21645.65,26024.0,-6153.999999992549
garrison,2018-03-18,1837.41,,,17716947.000000026,23119.59,27666.0,0.0
garrison,2018-03-19,1837.42,,,17720024.000000022,24580.49,28420.0,3076.9999999962747
garrison,2018-03-20,1837.46,,,17732332.00000001,25216.23,28019.0,12307.999999988824
garrison,2018-03-21,1837.44,,,17726178.00000002,25340.19,27221.0,-6153.999999992549
garrison,2018-03-22,1837.47,,,17735409.000000007,25088.79,28323.0,9230.999999988824
garrison,2018-03-23,1837.53,,,17753870.999999993,24591.27,34460.0,18461.9999999851
garrison,2018-03-24,1837.59,,,17772332.999999974,24428.44,40600.0,18461.999999981374
garrison,2018-03-25,1837.61,,,17778486.99999997,23908.05,45810.0,6153.999999996275
garrison,2018-03-26,1837.74,,,17818488.000000004,22375.66,45700.0,40001.00000003353
garrison,2018-03-27,1837.84,,,17849257.999999974,21620.96,41360.0,30769.999999970198
garrison,2018-03-28,1838.12,,,17935998.399999965,22111.09,42670.0,86740.39999999106
garrison,2018-03-29,1838.34,,,18004763.799999975,23195.6,40940.0,68765.40000000969
garrison,2018-03-30,1838.61,,,18089157.69999997,24598.0,39210.0,84393.89999999478
garrison,2018-03-31,1838.84,,,18161048.799999975,25336.0,39850.0,71891.10000000522
garrison,2018-04-01,1839.06,,,18230123.199999984,26134.2,36440.0,69074.40000000969
garrison,2018-04-02,1839.32,,,18312730.39999998,26459.4,33210.0,82607.19999999553
garrison,2018-04-03,1839.46,,,18357211.20000001,25993.2,31790.0,44480.80000003055
garrison,2018-04-04,1839.6,,,18401691.99999997,25167.6,30400.0,44480.79999995977
garrison,2018-04-05,1839.76,,,18452527.199999996,25218.4,29060.0,50835.20000002533
garrison,2018-04-06,1839.82,,,18471590.39999998,24424.0,28290.0,19063.199999984354
garrison,2018-04-07,1839.87,,,18487476.399999965,26041.0,28190.0,15885.999999985099
garrison,2018-04-08,1839.96,,,18516071.20000001,26864.1,29170.0,28594.80000004545
garrison,2018-04-09,1840.02,,,18535233.199999996,26668.0,29470.0,19161.9999999851
garrison,2018-04-10,1840.03,,,18538459.79999999,26864.8,28820.0,3226.5999999940395
garrison,2018-04-11,1840.05,,,18544912.999999985,27818.6,29990.0,6453.19999999553
garrison,2018-04-12,1840.14,,,18573952.400000032,28622.7,34590.0,29039.40000004694
garrison,2018-04-13,1840.23,,,18602991.800000004,29187.3,40030.0,29039.399999972433
garrison,2018-04-14,1840.27,,,18615898.199999996,29532.8,46910.0,12906.39999999106
garrison,2018-04-15,1840.38,,,18651390.800000034,29169.5,51410.0,35492.60000003874
garrison,2018-04-16,1840.53,,,18699789.79999999,29227.0,51420.0,48398.9999999553
garrison,2018-04-17,1840.81,,,18790134.599999983,29366.1,48400.0,90344.7999999933
garrison,2018-04-18,1841.02,,,18857982.599999994,30049.9,45400.0,67848.00000001118
garrison,2018-04-19,1841.19,,,18913594.700000018,30790.5,43510.0,55612.10000002384
garrison,2018-04-20,1841.33,,,18959392.899999976,31828.4,43380.0,45798.19999995828
garrison,2018-04-21,1841.41,,,18985563.300000027,31969.9,43750.0,26170.400000050664
garrison,2018-04-22,1841.65,,,19064074.50000003,32158.2,43060.0,78511.20000000298
garrison,2018-04-23,1841.79,,,19109872.699999988,32311.4,42070.0,45798.19999995828
garrison,2018-04-24,1841.82,,,19119686.59999998,33656.3,42770.0,9813.89999999106
garrison,2018-04-25,1841.93,,,19155670.90000002,33505.3,44600.0,35984.30000004172
garrison,2018-04-26,1841.97,,,19168756.10000001,33053.6,47940.0,13085.199999988079
garrison,2018-04-27,1842.0,,,19178570.0,31898.3,48500.0,9813.89999999106
garrison,2018-04-28,1842.06,,,19198465.99999998,33090.3,47720.0,19895.999999981374
garrison,2018-04-29,1842.2,,,19244890.000000015,33215.37,46320.0,46424.00000003353
garrison,2018-04-30,1842.44,,,19324474.00000002,32934.35,48039.0,79584.00000000373
garrison,2018-05-01,1842.46,,,19331106.00000001,32746.44,49020.0,6631.999999992549
garrison,2018-05-02,1842.66,,,19397426.000000026,32657.55,51300.0,66320.0000000149
garrison,2018-05-03,1842.76,,,19430585.999999996,32867.62,54537.0,33159.9999999702
garrison,2018-05-04,1842.8,,,19443849.999999985,32775.64,53667.0,13263.999999988824
garrison,2018-05-05,1842.92,,,19483642.000000022,34083.69,51595.0,39792.00000003725
garrison,2018-05-06,1843.02,,,19516891.399999995,34990.69,49612.0,33249.39999997243
garrison,2018-05-07,1843.16,,,19563941.20000003,35295.63,48727.0,47049.80000003427
garrison,2018-05-08,1843.19,,,19574023.30000002,36498.87,50479.0,10082.099999990314
garrison,2018-05-09,1843.3,,,19610990.999999985,37000.02,52031.0,36967.69999996573
garrison,2018-05-10,1843.26,,,19597548.199999996,37603.54,54093.0,-13442.79999998957
garrison,2018-05-11,1843.36,,,19631155.199999966,38306.34,57161.0,33606.9999999702
garrison,2018-05-12,1843.44,,,19658040.80000002,38309.12,57242.0,26885.600000053644
garrison,2018-05-13,1843.58,,,19705090.599999975,37813.22,61259.0,47049.79999995604
garrison,2018-05-14,1843.69,,,19742058.30000002,37615.19,64716.0,36967.70000004396
garrison,2018-05-15,1843.89,,,19809272.300000034,37518.93,65715.0,67214.0000000149
garrison,2018-05-16,1844.0,,,19846240.0,37522.02,60297.0,36967.69999996573
garrison,2018-05-17,1844.06,,,19866671.799999982,37723.99,57468.0,20431.79999998212
garrison,2018-05-18,1844.24,,,19927967.200000003,38624.81,58043.0,61295.40000002086
garrison,2018-05-19,1844.4,,,19982452.00000003,38625.41,59975.0,54484.80000002682
garrison,2018-05-20,1844.47,,,20006289.10000001,38627.49,65042.0,23837.09999997914
garrison,2018-05-21,1844.62,,,20057368.599999964,38631.2,67674.0,51079.4999999553
garrison,2018-05-22,1844.78,,,20111853.39999999,38732.84,68812.0,54484.80000002682
garrison,2018-05-23,1844.84,,,20132285.199999973,38934.2,67685.0,20431.79999998212
garrison,2018-05-24,1845.16,,,20241965.20000003,39337.11,66483.0,109680.00000005588
garrison,2018-05-25,1845.26,,,20276462.199999996,39338.93,71975.0,34496.99999996647
garrison,2018-05-26,1845.39,,,20321308.300000034,39436.36,77761.0,44846.10000003874
garrison,2018-05-27,1845.67,,,20417899.900000025,39520.53,82718.0,96591.59999999031
garrison,2018-05-28,1845.73,,,20438598.100000005,39626.61,85262.0,20698.19999998063
garrison,2018-05-29,1846.04,,,20545717.199999988,39937.49,87068.0,107119.09999998286
garrison,2018-05-30,1846.37,,,20661029.09999996,40141.61,86766.0,115311.89999997243
garrison,2018-05-31,1846.66,,,20762363.800000027,39842.74,89820.0,101334.70000006631
garrison,2018-06-01,1846.45,,,20688983.500000015,39952.65,95915.0,-73380.30000001192
garrison,2018-06-02,1847.85,,,21181950.999999966,40758.76,100480.0,492967.4999999516
garrison,2018-06-03,1847.7,,,21128872.000000015,40401.98,98226.0,-53078.99999995157
garrison,2018-06-04,1847.99,,,21231491.400000002,40870.98,96562.0,102619.39999998733
garrison,2018-06-05,1848.42,,,21385516.000000026,41027.0,97143.0,154024.60000002384
garrison,2018-06-06,1848.59,,,21446426.99999997,41008.03,92000.0,60910.99999994412
garrison,2018-06-07,1848.78,,,21514503.99999999,42455.03,83055.0,68077.00000001863
garrison,2018-06-08,1849.11,,,21633229.199999962,44083.91,88026.0,118725.19999997318
garrison,2018-06-09,1849.25,,,21684010.0,44803.91,91608.0,50780.800000038
garrison,2018-06-10,1849.41,,,21742045.20000003,44418.16,92292.0,58035.20000002906
garrison,2018-06-11,1849.77,,,21872624.399999995,45121.38,91681.0,130579.19999996573
garrison,2018-06-12,1850.08,,,21985421.999999974,45025.07,89870.0,112797.59999997914
garrison,2018-06-13,1850.16,,,22014794.00000003,44533.0,88457.0,29372.00000005588
garrison,2018-06-14,1850.37,,,22091895.49999996,44439.45,85847.0,77101.49999992922
garrison,2018-06-15,1850.71,,,22216726.500000015,44444.96,77037.0,124831.00000005588
garrison,2018-06-16,1850.96,,,22308514.000000015,44442.67,71157.0,91787.5
garrison,2018-06-17,1851.12,,,22367790.79999996,44536.11,72094.0,59276.799999944866
garrison,2018-06-18,1851.21,,,22401233.900000013,44137.55,74239.0,33443.100000053644
garrison,2018-06-19,1851.38,,,22464404.20000004,45536.81,74108.0,63170.30000002682
garrison,2018-06-20,1851.56,,,22531290.39999998,49137.86,74784.0,66886.19999993965
garrison,2018-06-21,1851.57,,,22535006.299999975,52640.3,79331.0,3715.8999999947846
garrison,2018-06-22,1851.57,,,22535006.299999975,55542.74,87006.0,0.0
garrison,2018-06-23,1851.78,,,22613040.199999988,57642.42,92999.0,78033.90000001341
garrison,2018-06-24,1851.96,,,22679926.400000013,59143.12,92374.0,66886.20000002533
garrison,2018-06-25,1852.08,,,22724872.399999972,59743.67,85503.0,44945.99999995902
garrison,2018-06-26,1852.32,,,22815119.599999975,59931.55,84209.0,90247.20000000298
garrison,2018-06-27,1852.48,,,22875284.400000006,59642.46,81798.0,60164.80000003055
garrison,2018-06-28,1852.44,,,22860243.20000002,59627.66,77764.0,-15041.199999984354
garrison,2018-06-29,1852.68,,,22950490.400000025,61006.75,78301.0,90247.20000000298
garrison,2018-06-30,1852.78,,,22988093.39999999,59651.73,78779.0,37602.99999996647
garrison,2018-07-01,1852.96,,,23055778.800000012,59071.87,73401.0,67685.40000002086
garrison,2018-07-02,1852.92,,,23040737.600000028,59603.88,69862.0,-15041.199999984354
garrison,2018-07-03,1853.14,,,23124087.200000037,60477.67,69913.0,83349.60000000894
garrison,2018-07-04,1853.28,,,23177354.39999999,60776.73,68745.0,53267.19999995455
garrison,2018-07-05,1853.16,,,23131696.80000003,60234.83,62738.0,-45657.59999996051
garrison,2018-07-06,1853.18,,,23139306.400000025,60359.81,59576.0,7609.5999999940395
garrison,2018-07-07,1853.16,,,23131696.80000003,60568.74,57550.0,-7609.5999999940395
garrison,2018-07-08,1853.15,,,23127892.000000034,60586.73,56128.0,-3804.7999999970198
garrison,2018-07-09,1853.02,,,23078429.599999994,60200.65,54132.0,-49462.40000003949
garrison,2018-07-10,1853.04,,,23086039.199999984,60109.57,52680.0,7609.599999990314
garrison,2018-07-11,1853.12,,,23116477.599999957,60320.51,51728.0,30438.399999972433
garrison,2018-07-12,1853.01,,,23074624.799999997,60031.05,49693.0,-41852.79999995977
garrison,2018-07-13,1852.92,,,23040737.600000028,59939.28,48369.0,-33887.19999996945
garrison,2018-07-14,1853.16,,,23131696.80000003,60042.61,47251.0,90959.20000000298
garrison,2018-07-15,1852.83,,,23006894.899999972,60243.04,45237.0,-124801.90000005811
garrison,2018-07-16,1852.65,,,22939209.500000034,60040.48,42929.0,-67685.3999999389
garrison,2018-07-17,1852.5,,,22882805.0,59950.77,41721.0,-56404.50000003353
garrison,2018-07-18,1852.51,,,22886565.299999997,60053.95,40514.0,3760.2999999970198
garrison,2018-07-19,1852.44,,,22860243.20000002,60248.16,40208.0,-26322.099999975413
garrison,2018-07-20,1852.16,,,22754954.80000003,60155.46,39602.0,-105288.39999999106
garrison,2018-07-21,1851.82,,,22627903.799999975,59958.27,38524.0,-127051.00000005588
garrison,2018-07-22,1852.17,,,22758715.100000028,60346.12,37858.0,130811.3000000529
garrison,2018-07-23,1851.94,,,22672494.60000002,60248.63,36393.0,-86220.50000000745
garrison,2018-07-24,1851.69,,,22579597.10000002,58557.35,35535.0,-92897.5
garrison,2018-07-25,1851.74,,,22598176.6,57161.39,34767.0,18579.499999981374
garrison,2018-07-26,1851.45,,,22490415.50000002,56662.97,33822.0,-107761.09999998286
garrison,2018-07-27,1851.29,,,22430961.099999987,55064.69,33703.0,-59454.40000003204
garrison,2018-07-28,1851.16,,,22382654.400000032,53763.99,32698.3,-48306.69999995455
garrison,2018-07-29,1851.07,,,22349211.299999975,53753.01,30196.4,-33443.10000005737
garrison,2018-07-30,1850.92,,,22293828.000000026,53752.82,29397.3,-55383.29999994859
garrison,2018-07-31,1850.8,,,22249769.999999985,53758.18,28447.0,-44058.00000004098
garrison,2018-08-01,1850.57,,,22165325.499999978,53762.19,28223.0,-84444.50000000745
garrison,2018-08-02,1850.36,,,22088223.999999963,52664.6,27846.0,-77101.5000000149
garrison,2018-08-03,1850.41,,,22106581.50000003,50865.18,27396.0,18357.500000067055
garrison,2018-08-04,1850.29,,,22062523.499999985,50066.18,27362.0,-44058.0000000447
garrison,2018-08-05,1850.07,,,21981750.499999978,49968.63,27137.0,-80773.00000000745
garrison,2018-08-06,1849.9,,,21919778.000000034,49970.26,26928.0,-61972.49999994412
garrison,2018-08-07,1849.76,,,21868997.199999996,49872.24,27018.0,-50780.800000038
garrison,2018-08-08,1849.61,,,21814589.199999962,49272.7,26602.0,-54408.00000003353
garrison,2018-08-09,1849.44,,,21752926.80000002,47772.72,26005.2,-61662.39999994263
garrison,2018-08-10,1849.34,,,21716654.79999997,46773.93,26028.2,-36272.00000004843
garrison,2018-08-11,1849.23,,,21676755.600000005,46673.49,25461.3,-39899.19999996573
garrison,2018-08-12,1849.14,,,21644110.800000038,46675.15,24424.1,-32644.799999967217
garrison,2018-08-13,1849.2,,,21665874.000000015,46876.66,23788.3,21763.199999976903
garrison,2018-08-14,1848.89,,,21553917.000000037,46776.22,23534.5,-111956.99999997765
garrison,2018-08-15,1848.74,,,21500172.000000004,46376.61,23468.5,-53745.00000003353
garrison,2018-08-16,1848.61,,,21453592.999999963,46177.04,22944.0,-46579.00000004098
garrison,2018-08-17,1848.4,,,21378350.000000034,46276.86,22981.2,-75242.99999992922
garrison,2018-08-18,1848.38,,,21371184.000000037,46177.03,23129.1,-7165.999999996275
garrison,2018-08-19,1848.22,,,21313856.00000001,45777.97,22955.7,-57328.00000002608
garrison,2018-08-20,1848.02,,,21242195.999999993,46278.53,22853.7,-71660.00000001863
garrison,2018-08-21,1847.88,,,21192566.800000038,46277.79,23062.1,-49629.19999995455
garrison,2018-08-22,1847.7,,,21128872.000000015,45078.04,23560.0,-63694.8000000231
garrison,2018-08-23,1847.64,,,21107640.400000036,46177.94,23849.9,-21231.59999997914
garrison,2018-08-24,1847.38,,,21015636.800000038,46876.31,24491.0,-92003.59999999776
garrison,2018-08-25,1847.32,,,20994405.199999977,46976.87,24715.0,-21231.600000061095
garrison,2018-08-26,1847.16,,,20937787.600000028,46476.57,24966.0,-56617.599999949336
garrison,2018-08-27,1847.03,,,20891785.79999999,46374.0,25456.0,-46001.800000038
garrison,2018-08-28,1846.94,,,20860204.200000018,46469.73,26057.0,-31581.599999971688
garrison,2018-08-29,1846.78,,,20804295.39999999,46269.9,25618.0,-55908.80000002682
garrison,2018-08-30,1846.72,,,20783329.60000001,46170.55,25443.0,-20965.79999998212
garrison,2018-08-31,1846.74,,,20790318.200000003,46473.94,25307.7,6988.5999999940395
garrison,2018-09-01,1846.39,,,20668017.700000037,46374.72,25546.8,-122300.49999996647
garrison,2018-09-02,1846.21,,,20605120.300000012,46674.22,25785.3,-62897.40000002459
garrison,2018-09-03,1846.06,,,20552705.799999982,46472.39,25379.1,-52414.5000000298
garrison,2018-09-04,1846.13,,,20577165.90000004,46868.53,24854.8,24460.10000005737
garrison,2018-09-05,1845.77,,,20452396.899999995,46668.88,24825.9,-124769.0000000447
garrison,2018-09-06,1845.68,,,20421349.60000002,46670.82,24481.4,-31047.299999974668
garrison,2018-09-07,1845.55,,,20376503.499999985,46171.3,24236.0,-44846.10000003502
garrison,2018-09-08,1845.36,,,20310959.199999966,44270.85,23790.3,-65544.30000001937
garrison,2018-09-09,1845.35,,,20307509.49999997,44168.49,23658.3,-3449.6999999955297
garrison,2018-09-10,1845.19,,,20252314.30000002,43868.43,23108.3,-55195.199999950826
garrison,2018-09-11,1845.33,,,20300610.099999975,42269.57,22990.2,48295.79999995604
garrison,2018-09-12,1844.86,,,20139095.799999967,40965.2,23457.3,-161514.3000000082
garrison,2018-09-13,1845.0,,,20186770.0,38858.19,23685.3,47674.20000003278
garrison,2018-09-14,1844.77,,,20108448.099999994,37061.68,24183.8,-78321.90000000596
garrison,2018-09-15,1844.58,,,20043747.399999976,37461.64,24253.4,-64700.70000001788
garrison,2018-09-16,1844.76,,,20105042.799999997,37362.3,24253.4,61295.40000002086
garrison,2018-09-17,1844.57,,,20040342.09999998,37262.47,24113.2,-64700.70000001788
garrison,2018-09-18,1844.41,,,19985857.300000027,36265.15,23951.6,-54484.799999952316
garrison,2018-09-19,1844.36,,,19968830.799999967,36167.02,23180.4,-17026.500000059605
garrison,2018-09-20,1844.28,,,19941588.39999999,34762.92,21679.3,-27242.399999976158
garrison,2018-09-21,1844.27,,,19938183.099999994,32758.7,21749.6,-3405.2999999970198
garrison,2018-09-22,1844.08,,,19873482.399999976,32156.5,21334.5,-64700.70000001788
garrison,2018-09-23,1844.17,,,19904130.100000024,32056.08,20527.0,30647.700000047684
garrison,2018-09-24,1844.17,,,19904130.100000024,32059.01,20118.2,0.0
garrison,2018-09-25,1844.28,,,19941588.39999999,31959.92,20319.3,37458.29999996722
garrison,2018-09-26,1844.14,,,19893914.200000033,31962.5,20395.4,-47674.19999995828
garrison,2018-09-27,1844.04,,,19859861.199999988,31863.62,20244.7,-34053.0000000447
garrison,2018-09-28,1843.83,,,19789108.099999975,31863.38,20170.3,-70753.10000001267
garrison,2018-09-29,1843.68,,,19738697.60000002,31964.25,20404.6,-50410.4999999553
garrison,2018-09-30,1843.58,,,19705090.599999975,32065.45,20471.9,-33607.0000000447
garrison,2018-10-01,1843.44,,,19658040.80000002,32066.32,20621.1,-47049.79999995604
garrison,2018-10-02,1843.46,,,19664762.20000001,32166.49,20778.7,6721.399999991059
garrison,2018-10-03,1843.67,,,19735336.900000025,32167.11,21117.8,70574.70000001416
garrison,2018-10-04,1843.1,,,19543776.99999997,31566.7,21579.1,-191559.9000000544
garrison,2018-10-05,1843.34,,,19624433.79999997,30861.51,21716.4,80656.80000000075
garrison,2018-10-06,1843.06,,,19530334.19999998,30759.64,21674.9,-94099.59999999031
garrison,2018-10-07,1843.07,,,19533694.89999998,30359.09,21294.6,3360.699999999255
garrison,2018-10-08,1843.08,,,19537055.599999975,30355.66,20783.8,3360.6999999955297
garrison,2018-10-09,1843.02,,,19516891.399999995,30556.34,21294.7,-20164.19999998063
garrison,2018-10-10,1843.08,,,19537055.599999975,30457.55,21454.4,20164.19999998063
garrison,2018-10-11,1842.95,,,19493590.000000015,30258.31,21435.7,-43465.59999996051
garrison,2018-10-12,1842.86,,,19463745.999999966,30159.76,21226.7,-29844.00000004843
garrison,2018-10-13,1843.1,,,19543776.99999997,30060.57,21334.9,80031.00000000373
garrison,2018-10-14,1842.85,,,19460429.99999997,29361.19,21153.9,-83347.0
garrison,2018-10-15,1842.89,,,19473694.000000034,28961.46,20874.0,13264.00000006333
garrison,2018-10-16,1842.79,,,19440533.99999999,28861.85,21042.1,-33160.0000000447
garrison,2018-10-17,1842.56,,,19364265.99999998,28261.92,21341.5,-76268.00000000745
garrison,2018-10-18,1842.51,,,19347685.999999996,28561.07,21456.5,-16579.9999999851
garrison,2018-10-19,1842.74,,,19423954.000000004,29662.71,21060.9,76268.00000000745
garrison,2018-10-20,1842.27,,,19268101.999999993,30264.2,21088.1,-155852.00000001118
garrison,2018-10-21,1842.36,,,19297945.999999966,29765.11,20934.7,29843.999999973923
garrison,2018-10-22,1842.26,,,19264785.999999996,30065.42,20861.2,-33159.9999999702
garrison,2018-10-23,1842.04,,,19191833.99999999,30265.4,20608.5,-72952.00000000745
